"","face_PSC","body_PSC","person_PSC","subj","ROI","hemi"
"2250",0.67147,2.3232,2.5637,8,"FBA","Right"
"2251",-0.19747,-0.010062,1.2867,8,"medial_obj","Left"
"2252",-3.7896,1.7281,0.84231,8,"medial_obj","Left"
"2253",0.1639,0.75064,0.89262,8,"medial_obj","Left"
"2254",0.24008,1.246,0.39966,8,"medial_obj","Left"
"2255",0.26398,1.038,0.64553,8,"medial_obj","Left"
"2256",-0.35879,2.597,1.9657,8,"medial_obj","Left"
"2257",0.41563,1.6884,1.6669,8,"medial_obj","Left"
"2258",-1.7663,-0.53655,-0.77824,8,"medial_obj","Left"
"2259",-2.0463,1.4885,0.5983,8,"medial_obj","Left"
"2260",0.02251,0.53726,0.5405,8,"medial_obj","Left"
"2261",-3.3431,3.7456,2.5047,8,"medial_obj","Left"
"2262",0.32635,0.47715,0.0050409,8,"medial_obj","Left"
"2263",0.30207,0.65967,1.146,8,"medial_obj","Left"
"2264",0.60669,1.4241,1.5554,8,"medial_obj","Left"
"2265",1.4187,3.6661,1.6787,8,"medial_obj","Left"
"2266",0.90298,1.8589,1.522,8,"medial_obj","Left"
"2267",0.43583,2.7846,2.7154,8,"medial_obj","Left"
"2268",-1.1019,1.8268,0.65384,8,"medial_obj","Left"
"2269",-0.17498,0.29602,0.56794,8,"medial_obj","Left"
"2270",-0.88257,3.1968,1.3146,8,"medial_obj","Left"
"2271",-1.1561,0.44459,-0.17985,8,"medial_obj","Left"
"2272",-1.2948,-0.61571,-0.62376,8,"medial_obj","Left"
"2273",-1.0723,1.3732,0.34429,8,"medial_obj","Left"
"2274",-0.42786,2.052,1.0233,8,"medial_obj","Left"
"2275",0.40432,1.6215,1.1731,8,"medial_obj","Left"
"2276",-0.059407,0.9163,0.68862,8,"medial_obj","Left"
"2277",-0.33531,2.2231,1.5492,8,"medial_obj","Left"
"2278",-1.1264,3.7732,3.468,8,"medial_obj","Left"
"2279",-1.0126,1.368,1.3595,8,"medial_obj","Left"
"2280",0.04652,2.2143,1.6681,8,"medial_obj","Left"
"2281",0.69906,0.64073,0.49448,8,"medial_obj","Right"
"2282",0.51751,0.1743,0.0937,8,"medial_obj","Right"
"2283",-2.5422,5.8495,3.1648,8,"medial_obj","Right"
"2284",-0.2384,2.6823,1.4515,8,"medial_obj","Right"
"2285",0.19495,1.6913,1.1696,8,"medial_obj","Right"
"2286",0.78269,1.8797,0.65333,8,"medial_obj","Right"
"2287",1.1887,1.4598,0.98391,8,"medial_obj","Right"
"2288",-2.4272,0.92232,-0.0077329,8,"medial_obj","Right"
"2289",-0.39037,0.039949,-0.96974,8,"medial_obj","Right"
"2290",-0.32928,1.7509,1.3716,8,"medial_obj","Right"
"2291",-0.40614,2.4735,2.2132,8,"medial_obj","Right"
"2292",-0.39667,2.3043,3.7796,8,"medial_obj","Right"
"2293",1.594,-0.047792,0.70767,8,"medial_obj","Right"
"2294",-0.15601,0.97356,0.74609,8,"medial_obj","Right"
"2295",0.71135,0.24284,-0.0089722,8,"medial_obj","Right"
"2296",-0.78266,1.4616,0.75195,8,"medial_obj","Right"
"2297",-1.1523,2.5173,0.43,8,"medial_obj","Right"
"2298",-0.59955,0.99921,0.58521,8,"medial_obj","Right"
"2299",-2.4894,-1.7579,-1.7802,8,"medial_obj","Right"
"2300",-0.62226,-0.16501,1.8657,8,"medial_obj","Right"
"2301",-1.6777,0.082206,0.78977,8,"medial_obj","Right"
"2302",-0.59448,0.37824,-1.0803,8,"medial_obj","Right"
"2303",0.19162,1.4075,0.40565,8,"medial_obj","Right"
"2304",-1.8073,1.0028,0.3844,8,"medial_obj","Right"
"2305",-1.0608,2.3226,0.33735,8,"medial_obj","Right"
"2306",-1.0931,1.7737,0.28079,8,"medial_obj","Right"
"2307",-0.32924,-0.069217,-0.03111,8,"medial_obj","Right"
"2308",-0.88289,2.2298,1.2617,8,"medial_obj","Right"
"2309",-1.1773,1.2328,-0.047402,8,"medial_obj","Right"
"2310",0.040075,0.20012,1.5105,8,"medial_obj","Right"
"2311",1.7532,1.042,1.4665,8,"OFA","Right"
"2312",1.2623,1.1472,1.6297,8,"OFA","Right"
"2313",1.2327,0.53419,0.77071,8,"OFA","Right"
"2314",2.3314,0.79129,1.7765,8,"OFA","Right"
"2315",0.95483,0.91625,1.0353,8,"OFA","Right"
"2316",2.4692,0.87618,1.6628,8,"OFA","Right"
"2317",1.7758,0.29303,1.415,8,"OFA","Right"
"2318",0.39025,0.58953,0.73739,8,"OFA","Right"
"2319",0.10879,-1.2341,-0.28796,8,"OFA","Right"
"2320",1.4391,1.1159,1.5752,8,"OFA","Right"
"2321",2.9804,1.3432,1.9389,8,"OFA","Right"
"2322",3.141,1.1108,1.8621,8,"OFA","Right"
"2323",1.6987,0.66897,0.86758,8,"OFA","Right"
"2324",0.64418,1.1218,1.2944,8,"OFA","Right"
"2325",2.3725,0.79492,1.4833,8,"OFA","Right"
"2326",3.1686,1.4166,2.5851,8,"OFA","Right"
"2327",1.5715,1.4801,1.9181,8,"OFA","Right"
"2328",1.2168,0.93572,1.0921,8,"OFA","Right"
"2329",0.85853,0.47909,0.9174,8,"OFA","Right"
"2330",0.20225,0.064419,-0.079655,8,"OFA","Right"
"2331",2.5442,2.3242,2.7559,8,"OFA","Right"
"2332",2.9584,2.6032,2.6588,8,"OFA","Right"
"2333",2.151,1.8029,1.6101,8,"OFA","Right"
"2334",2.2956,1.8992,2.3709,8,"OFA","Right"
"2335",2.746,2.0584,3.0954,8,"OFA","Right"
"2336",1.7628,1.6038,1.6994,8,"OFA","Right"
"2337",1.8012,0.73087,1.322,8,"OFA","Right"
"2338",0.12238,0.17958,0.85348,8,"OFA","Right"
"2339",0.054731,0.59212,0.16341,8,"OFA","Right"
"2340",-0.60801,0.33259,-0.017131,8,"OFA","Right"
"2341",2.7395,7.4316,6.8671,8,"EBA","Left"
"2342",0.40284,2.2527,1.954,8,"EBA","Left"
"2343",2.4462,6.0819,5.8588,8,"EBA","Left"
"2344",0.59096,1.3283,0.89095,8,"EBA","Left"
"2345",0.48315,1.9206,1.5453,8,"EBA","Left"
"2346",-0.59328,4.126,3.2722,8,"EBA","Left"
"2347",0.83546,2.6959,2.4269,8,"EBA","Left"
"2348",0.81284,3.0691,2.8619,8,"EBA","Left"
"2349",0.57575,5.0892,4.1749,8,"EBA","Left"
"2350",3.4026,9.1047,8.4888,8,"EBA","Left"
"2351",2.0387,5.7778,5.2915,8,"EBA","Left"
"2352",0.0063528,0.45388,0.22283,8,"EBA","Left"
"2353",-0.50449,0.68998,0.6078,8,"EBA","Left"
"2354",-0.56802,1.5608,1.0899,8,"EBA","Left"
"2355",0.14197,0.56018,0.77829,8,"EBA","Left"
"2356",-0.28123,0.22148,0.50614,8,"EBA","Left"
"2357",0.008675,0.6514,0.60793,8,"EBA","Left"
"2358",-0.83798,0.21603,0.48803,8,"EBA","Left"
"2359",0.22322,0.74561,0.26839,8,"EBA","Left"
"2360",-0.62412,2.0645,1.8212,8,"EBA","Left"
"2361",0.47687,6.3947,7.022,8,"EBA","Left"
"2362",0.077103,1.835,1.3762,8,"EBA","Left"
"2363",1.8833,4.0053,4.8943,8,"EBA","Left"
"2364",4.0492,3.9864,4.9795,8,"EBA","Left"
"2365",-0.74615,1.5525,2.0658,8,"EBA","Left"
"2366",-0.76678,1.1387,1.2838,8,"EBA","Left"
"2367",-1.3181,5.318,5.0216,8,"EBA","Left"
"2368",0.59518,2.2456,2.4355,8,"EBA","Left"
"2369",4.239,11.1626,10.989,8,"EBA","Left"
"2370",4.7734,13.3293,13.5214,8,"EBA","Left"
"2371",0.78743,0.838,0.96972,8,"EBA","Right"
"2372",0.9195,1.3489,1.4201,8,"EBA","Right"
"2373",0.60687,1.8587,1.2053,8,"EBA","Right"
"2374",1.9089,2.1626,2.6259,8,"EBA","Right"
"2375",0.763,0.25303,1.1273,8,"EBA","Right"
"2376",2.5518,4.4038,3.8963,8,"EBA","Right"
"2377",-0.027409,0.32835,0.59352,8,"EBA","Right"
"2378",0.066806,0.82812,1.2093,8,"EBA","Right"
"2379",-0.23358,0.568,0.93106,8,"EBA","Right"
"2380",0.37984,0.84498,0.91381,8,"EBA","Right"
"2381",0.0065885,0.27445,0.24252,8,"EBA","Right"
"2382",-0.73875,0.35772,0.92732,8,"EBA","Right"
"2383",0.102,0.10146,0.17571,8,"EBA","Right"
"2384",0.74666,0.9751,0.8731,8,"EBA","Right"
"2385",-0.029732,-0.20865,-0.293,8,"EBA","Right"
"2386",-0.93432,4.148,4.6568,8,"EBA","Right"
"2387",-0.16039,2.1387,2.2389,8,"EBA","Right"
"2388",-0.1537,2.4482,3.1046,8,"EBA","Right"
"2389",-0.47726,2.0704,1.6281,8,"EBA","Right"
"2390",-0.084051,1.0593,0.68273,8,"EBA","Right"
"2391",-0.21748,0.86637,0.74597,8,"EBA","Right"
"2392",0.082227,1.3408,1.245,8,"EBA","Right"
"2393",0.17423,1.2038,0.98569,8,"EBA","Right"
"2394",-1.3007,-0.10149,-0.49912,8,"EBA","Right"
"2395",-0.79925,0.53893,0.41738,8,"EBA","Right"
"2396",-0.2021,1.1547,0.94724,8,"EBA","Right"
"2397",0.22706,0.92171,0.64386,8,"EBA","Right"
"2398",0.35521,0.68555,0.67466,8,"EBA","Right"
"2399",0.24918,0.80877,1.4578,8,"EBA","Right"
"2400",0.47093,3.0756,2.1535,8,"EBA","Right"
"2401",1.0168,1.2479,1.1831,8,"LO","Left"
"2402",1.1358,1.3783,1.727,8,"LO","Left"
"2403",0.12863,1.5029,1.2892,8,"LO","Left"
"2404",1.7371,2.6838,2.2981,8,"LO","Left"
"2405",0.036297,1.1926,0.91422,8,"LO","Left"
"2406",-0.41192,0.43046,-0.16542,8,"LO","Left"
"2407",0.43684,2.213,0.94778,8,"LO","Left"
"2408",0.6408,1.4283,1.399,8,"LO","Left"
"2409",1.554,2.8857,0.97136,8,"LO","Left"
"2410",0.57451,1.3607,-0.3985,8,"LO","Left"
"2411",0.57877,1.4771,1.5696,8,"LO","Left"
"2412",1.2958,1.9194,1.7981,8,"LO","Left"
"2413",0.30606,0.86657,0.3753,8,"LO","Left"
"2414",0.60079,0.61925,0.24224,8,"LO","Left"
"2415",0.8641,1.2703,0.64332,8,"LO","Left"
"2416",1.8206,2.3062,1.7177,8,"LO","Left"
"2417",0.58418,1.0501,0.36742,8,"LO","Left"
"2418",0.32575,0.6596,0.43484,8,"LO","Left"
"2419",1.2511,0.79,0.29439,8,"LO","Left"
"2420",-0.80467,-1.4453,-0.69215,8,"LO","Left"
"2421",0.74472,1.6485,1.4692,8,"LO","Left"
"2422",1.7247,2.361,2.0417,8,"LO","Left"
"2423",-0.35917,-0.4991,0.32309,8,"LO","Left"
"2424",-0.63406,0.70736,-0.18,8,"LO","Left"
"2425",-0.27319,-0.58892,0.0035338,8,"LO","Left"
"2426",-0.71356,-0.58575,-0.32839,8,"LO","Left"
"2427",0.32127,-0.65873,0.77205,8,"LO","Left"
"2428",0.042346,0.26668,0.39884,8,"LO","Left"
"2429",-0.26598,0.1383,0.32263,8,"LO","Left"
"2430",-0.34452,1.2944,0.2047,8,"LO","Left"
"2431",0.76937,0.95907,0.98082,8,"LO","Right"
"2432",1.1982,2.0242,2.0399,8,"LO","Right"
"2433",0.056924,0.87234,0.51498,8,"LO","Right"
"2434",0.62814,1.3894,1.2438,8,"LO","Right"
"2435",0.35107,0.85556,0.37103,8,"LO","Right"
"2436",-0.58017,-0.23691,-0.47021,8,"LO","Right"
"2437",-0.079986,0.37655,0.078355,8,"LO","Right"
"2438",0.72936,0.90409,1.1037,8,"LO","Right"
"2439",-0.12596,0.20583,-0.033146,8,"LO","Right"
"2440",1.0989,1.5503,1.7482,8,"LO","Right"
"2441",0.87443,0.87888,1.1101,8,"LO","Right"
"2442",0.86381,1.4977,1.2183,8,"LO","Right"
"2443",0.77462,2.7137,1.3508,8,"LO","Right"
"2444",1.3637,2.8727,1.8294,8,"LO","Right"
"2445",1.446,2.1148,1.4103,8,"LO","Right"
"2446",2.6149,5.0478,3.3391,8,"LO","Right"
"2447",0.97002,2.6494,1.6944,8,"LO","Right"
"2448",3.4394,6.0109,3.9985,8,"LO","Right"
"2449",2.5004,4.5807,2.7745,8,"LO","Right"
"2450",0.77061,2.4033,1.8091,8,"LO","Right"
"2451",0.54661,1.2293,1.1058,8,"LO","Right"
"2452",0.51619,1.0247,0.38154,8,"LO","Right"
"2453",-0.37671,-0.69849,-0.31589,8,"LO","Right"
"2454",0.55125,1.7977,1.1895,8,"LO","Right"
"2455",1.164,3.064,2.4989,8,"LO","Right"
"2456",0.93839,1.9417,1.1787,8,"LO","Right"
"2457",0.903,1.4007,1.1714,8,"LO","Right"
"2458",2.2162,4.3664,2.7453,8,"LO","Right"
"2459",0.51606,2.6614,1.7665,8,"LO","Right"
"2460",0.39639,1.1885,0.37407,8,"LO","Right"
"2461",1.0382,-0.045571,0.46962,9,"FFA","Left"
"2462",-0.40936,-1.2202,1.1435,9,"FFA","Left"
"2463",1.1582,-0.32285,0.23084,9,"FFA","Left"
"2464",2.0563,-1.2185,2.7543,9,"FFA","Left"
"2465",3.5525,0.32643,3.3546,9,"FFA","Left"
"2466",1.904,-0.11305,0.71142,9,"FFA","Left"
"2467",2.6658,1.9076,4.6959,9,"FFA","Left"
"2468",1.3301,-0.22083,0.86797,9,"FFA","Left"
"2469",2.3865,0.60554,1.6665,9,"FFA","Left"
"2470",1.5011,1.3714,1.5218,9,"FFA","Left"
"2471",1.9276,0.23399,1.09,9,"FFA","Left"
"2472",0.11631,0.17689,1.279,9,"FFA","Left"
"2473",-0.47563,-0.4815,1.4567,9,"FFA","Left"
"2474",0.30563,0.18747,-0.13297,9,"FFA","Left"
"2475",0.33656,0.16907,-0.32522,9,"FFA","Left"
"2476",0.94999,-0.1167,1.7455,9,"FFA","Left"
"2477",1.078,-0.024623,0.25453,9,"FFA","Left"
"2478",0.1298,0.94266,0.055081,9,"FFA","Left"
"2479",1.4369,0.13721,0.55906,9,"FFA","Left"
"2480",0.84933,0.0099576,-0.033377,9,"FFA","Left"
"2481",-1.1252,-0.56723,-2.4527,9,"FFA","Left"
"2482",-1.0084,-2.542,-3.0885,9,"FFA","Left"
"2483",4.4686,0.99352,2.3014,9,"FFA","Left"
"2484",1.1242,0.71306,1.5021,9,"FFA","Left"
"2485",2.5512,1.3388,1.7168,9,"FFA","Left"
"2486",0.29342,-0.036712,0.053444,9,"FFA","Left"
"2487",2.2037,2.1336,3.2146,9,"FFA","Left"
"2488",0.61912,0.055538,-0.50614,9,"FFA","Left"
"2489",4.7271,3.4509,6.1064,9,"FFA","Left"
"2490",1.4046,0.52994,1.4887,9,"FFA","Left"
"2491",3.5695,0.92838,3.8004,9,"FFA","Right"
"2492",1.4196,1.2811,1.7505,9,"FFA","Right"
"2493",1.2324,0.92697,3.5594,9,"FFA","Right"
"2494",1.7281,-0.48054,1.9359,9,"FFA","Right"
"2495",2.0301,1.739,2.7617,9,"FFA","Right"
"2496",1.5201,0.45211,1.7138,9,"FFA","Right"
"2497",2.0846,-0.62688,2.6289,9,"FFA","Right"
"2498",1.2541,0.088729,1.9319,9,"FFA","Right"
"2499",1.7304,0.67692,1.8263,9,"FFA","Right"
"2500",2.3357,1.4682,2.3641,9,"FFA","Right"
"2501",3.3776,1.9952,2.1354,9,"FFA","Right"
"2502",1.5863,1.7869,2.188,9,"FFA","Right"
"2503",3.2684,2.7791,4.5117,9,"FFA","Right"
"2504",1.0219,1.7486,0.34247,9,"FFA","Right"
"2505",1.6326,1.4024,1.9677,9,"FFA","Right"
"2506",1.7141,0.64236,0.79222,9,"FFA","Right"
"2507",0.88206,0.96445,0.93704,9,"FFA","Right"
"2508",2.6022,0.46612,1.7077,9,"FFA","Right"
"2509",1.8057,0.20786,1.0599,9,"FFA","Right"
"2510",1.1891,0.15867,0.59717,9,"FFA","Right"
"2511",1.8624,0.60925,0.8494,9,"FFA","Right"
"2512",0.77246,0.043837,1.4894,9,"FFA","Right"
"2513",0.059641,-0.7729,0.65142,9,"FFA","Right"
"2514",2.7499,1.1393,1.8318,9,"FFA","Right"
"2515",2.1388,2.0739,2.2919,9,"FFA","Right"
"2516",1.9199,2.5434,2.8723,9,"FFA","Right"
"2517",1.3289,-0.17282,1.4771,9,"FFA","Right"
"2518",1.5463,-0.25371,0.49144,9,"FFA","Right"
"2519",1.5078,0.19432,0.85203,9,"FFA","Right"
"2520",1.8672,0.61657,1.0718,9,"FFA","Right"
"2521",-0.8791,0.17787,0.40831,9,"FBA","Left"
"2522",-0.010941,0.24801,0.22245,9,"FBA","Left"
"2523",-0.18811,0.11478,-0.037735,9,"FBA","Left"
"2524",-0.010085,0.2654,-0.5914,9,"FBA","Left"
"2525",-0.19426,1.303,0.75998,9,"FBA","Left"
"2526",0.41119,0.56692,0.72141,9,"FBA","Left"
"2527",-0.47115,-0.024828,-0.071988,9,"FBA","Left"
"2528",-0.17474,0.5154,-0.16021,9,"FBA","Left"
"2529",-0.38881,0.75844,0.10297,9,"FBA","Left"
"2530",0.041513,-0.2264,-0.3156,9,"FBA","Left"
"2531",-0.23141,0.21937,0.5918,9,"FBA","Left"
"2532",0.64016,0.89061,0.83775,9,"FBA","Left"
"2533",-0.25663,0.92595,-0.50549,9,"FBA","Left"
"2534",1.6436,1.6402,0.8445,9,"FBA","Left"
"2535",0.39116,0.2771,1.1771,9,"FBA","Left"
"2536",1.3581,-0.19697,0.6484,9,"FBA","Left"
"2537",-0.042906,-0.73298,0.21264,9,"FBA","Left"
"2538",0.70139,-1.0127,-0.27852,9,"FBA","Left"
"2539",-0.61506,-0.94994,-0.034915,9,"FBA","Left"
"2540",-0.08718,-0.23994,-0.33077,9,"FBA","Left"
"2541",0.76204,-0.28041,-0.45007,9,"FBA","Left"
"2542",-0.35749,0.52868,0.12094,9,"FBA","Left"
"2543",0.19378,0.2175,0.15661,9,"FBA","Left"
"2544",0.16969,0.42172,-1.0208,9,"FBA","Left"
"2545",-0.15701,-0.45277,0.020852,9,"FBA","Left"
"2546",0.70561,0.89547,1.319,9,"FBA","Left"
"2547",-0.26937,0.17879,0.2086,9,"FBA","Left"
"2548",0.050374,0.60049,-0.47177,9,"FBA","Left"
"2549",-2.0454,-2.336,-1.6951,9,"FBA","Left"
"2550",0.1301,0.31775,-0.20165,9,"FBA","Left"
"2551",0.69727,1.1705,0.97225,9,"FBA","Right"
"2552",0.26522,0.63801,1.5145,9,"FBA","Right"
"2553",0.58506,2.2102,1.4249,9,"FBA","Right"
"2554",-0.65751,-0.69961,0.90517,9,"FBA","Right"
"2555",0.76816,-0.17129,0.81426,9,"FBA","Right"
"2556",0.054631,0.95641,0.90923,9,"FBA","Right"
"2557",0.98595,-0.74361,0.07436,9,"FBA","Right"
"2558",1.6571,1.2941,0.89399,9,"FBA","Right"
"2559",-0.94249,-1.1972,-0.64062,9,"FBA","Right"
"2560",1.1485,2.1077,3.1377,9,"FBA","Right"
"2561",-0.25901,-0.14086,0.24832,9,"FBA","Right"
"2562",-0.056888,-0.1326,0.63611,9,"FBA","Right"
"2563",-1.0123,-0.94942,0.57856,9,"FBA","Right"
"2564",-0.18271,-0.84287,0.34003,9,"FBA","Right"
"2565",0.28624,-1.0557,0.57318,9,"FBA","Right"
"2566",1.2469,1.0779,1.1911,9,"FBA","Right"
"2567",-0.024533,0.55422,-0.19826,9,"FBA","Right"
"2568",-0.24396,1.0126,-0.67479,9,"FBA","Right"
"2569",-0.8943,0.62969,-0.094158,9,"FBA","Right"
"2570",0.067505,0.89481,-0.14455,9,"FBA","Right"
"2571",-0.56669,0.36957,0.58177,9,"FBA","Right"
"2572",0.7285,-0.0018451,1.0343,9,"FBA","Right"
"2573",-0.35867,0.039411,0.95566,9,"FBA","Right"
"2574",-0.9716,-0.24109,-0.1794,9,"FBA","Right"
"2575",0.64209,1.6121,0.82985,9,"FBA","Right"
"2576",1.4099,2.3897,0.60911,9,"FBA","Right"
"2577",-0.035353,-0.017319,0.1465,9,"FBA","Right"
"2578",-0.76375,-1.1633,-0.94837,9,"FBA","Right"
"2579",0.055748,0.79779,0.45405,9,"FBA","Right"
"2580",0.020729,0.22859,1.0466,9,"FBA","Right"
"2581",-0.29164,0.05536,0.18455,9,"medial_obj","Left"
"2582",0.013845,0.34669,1.1715,9,"medial_obj","Left"
"2583",-0.98127,-0.13317,0.36939,9,"medial_obj","Left"
"2584",-0.32022,0.50699,0.35339,9,"medial_obj","Left"
"2585",1.0807,-0.30255,1.4059,9,"medial_obj","Left"
"2586",-0.31272,-1.0912,0.36466,9,"medial_obj","Left"
"2587",-0.26144,1.7732,2.3592,9,"medial_obj","Left"
"2588",0.1638,1.1395,0.18061,9,"medial_obj","Left"
"2589",0.79563,0.28052,-1.3043,9,"medial_obj","Left"
"2590",-0.027627,1.6582,0.018063,9,"medial_obj","Left"
"2591",0.45468,1.5136,0.82765,9,"medial_obj","Left"
"2592",-0.26779,0.52401,-0.79434,9,"medial_obj","Left"
"2593",-0.099248,0.99687,0.18086,9,"medial_obj","Left"
"2594",-0.87902,-0.82145,-0.94474,9,"medial_obj","Left"
"2595",0.20897,0.93951,0.3523,9,"medial_obj","Left"
"2596",0.0043325,0.54655,-0.84872,9,"medial_obj","Left"
"2597",-0.31618,1.7963,0.41302,9,"medial_obj","Left"
"2598",-0.84782,1.7943,-0.17519,9,"medial_obj","Left"
"2599",0.27973,0.46924,1.4071,9,"medial_obj","Left"
"2600",0.64951,0.86507,-0.18915,9,"medial_obj","Left"
"2601",0.31473,1.4128,1.1716,9,"medial_obj","Left"
"2602",-0.11608,0.86918,0.94152,9,"medial_obj","Left"
"2603",1.1457,4.9739,3.7988,9,"medial_obj","Left"
"2604",0.43947,-0.23347,-0.66834,9,"medial_obj","Left"
"2605",-0.57479,0.37858,0.48594,9,"medial_obj","Left"
"2606",1.4949,4.9836,3.5462,9,"medial_obj","Left"
"2607",0.96529,1.741,2.1466,9,"medial_obj","Left"
"2608",-0.35416,0.18821,0.42606,9,"medial_obj","Left"
"2609",0.7676,0.83659,1.7839,9,"medial_obj","Left"
"2610",-0.32302,6.203,5.4608,9,"medial_obj","Left"
"2611",-0.20583,1.6786,1.1417,9,"medial_obj","Right"
"2612",0.67654,0.76265,0.80602,9,"medial_obj","Right"
"2613",0.051593,0.55602,-0.24552,9,"medial_obj","Right"
"2614",0.33761,0.55124,-0.051557,9,"medial_obj","Right"
"2615",0.54133,1.2193,0.24297,9,"medial_obj","Right"
"2616",0.29537,2.0758,-0.35986,9,"medial_obj","Right"
"2617",-0.83665,0.79103,0.26033,9,"medial_obj","Right"
"2618",-0.48246,0.34103,1.0031,9,"medial_obj","Right"
"2619",0.7205,0.56299,0.11565,9,"medial_obj","Right"
"2620",-0.43641,0.61382,0.938,9,"medial_obj","Right"
"2621",1.0919,2.0054,2.3784,9,"medial_obj","Right"
"2622",-0.13337,-0.087253,0.62167,9,"medial_obj","Right"
"2623",-0.52649,0.056186,-0.32421,9,"medial_obj","Right"
"2624",1.1512,2.326,2.4935,9,"medial_obj","Right"
"2625",-0.52518,-0.40629,0.48983,9,"medial_obj","Right"
"2626",-0.78116,-0.16486,-0.52716,9,"medial_obj","Right"
"2627",-0.028775,-0.088213,-1.1433,9,"medial_obj","Right"
"2628",-0.50849,1.5145,-0.48338,9,"medial_obj","Right"
"2629",0.30222,-0.11843,-1.2351,9,"medial_obj","Right"
"2630",-0.030052,0.54491,0.55056,9,"medial_obj","Right"
"2631",0.22997,2.643,1.4015,9,"medial_obj","Right"
"2632",0.090343,0.37557,0.3967,9,"medial_obj","Right"
"2633",0.59946,0.67402,0.45872,9,"medial_obj","Right"
"2634",-0.9546,-0.10106,-0.32967,9,"medial_obj","Right"
"2635",0.98243,1.3247,0.61412,9,"medial_obj","Right"
"2636",0.68159,1.1772,-0.35943,9,"medial_obj","Right"
"2637",0.10834,1.1063,1.3023,9,"medial_obj","Right"
"2638",-0.039123,5.3705,2.8215,9,"medial_obj","Right"
"2639",0.093229,-0.92203,-1.0381,9,"medial_obj","Right"
"2640",0.39133,1.6729,0.37976,9,"medial_obj","Right"
"2641",5.5585,1.9925,5.348,9,"OFA","Left"
"2642",6.3215,2.6132,4.2714,9,"OFA","Left"
"2643",3.1506,0.46901,2.8559,9,"OFA","Left"
"2644",3.5321,1.9675,3.9978,9,"OFA","Left"
"2645",3.7355,0.4095,3.3658,9,"OFA","Left"
"2646",11.4603,4.7727,11.2271,9,"OFA","Left"
"2647",18.7871,9.303,17.129,9,"OFA","Left"
"2648",0.96827,0.23307,0.54303,9,"OFA","Left"
"2649",0.28024,-0.23518,0.85056,9,"OFA","Left"
"2650",1.6556,0.47199,1.1764,9,"OFA","Left"
"2651",0.027132,0.27264,0.055945,9,"OFA","Left"
"2652",0.18425,-0.39201,0.84784,9,"OFA","Left"
"2653",3.122,0.16189,3.1296,9,"OFA","Left"
"2654",1.6083,0.31509,1.5435,9,"OFA","Left"
"2655",0.41301,-0.34014,0.086215,9,"OFA","Left"
"2656",1.6201,-0.42814,1.8476,9,"OFA","Left"
"2657",1.9497,0.31674,2.3953,9,"OFA","Left"
"2658",0.19693,0.1068,0.39507,9,"OFA","Left"
"2659",1.3282,0.39382,1.1258,9,"OFA","Left"
"2660",2.4439,0.69984,2.6022,9,"OFA","Left"
"2661",0.72991,0.042909,0.91062,9,"OFA","Left"
"2662",0.42183,-0.073453,0.27653,9,"OFA","Left"
"2663",2.049,-0.017382,1.4859,9,"OFA","Left"
"2664",1.9378,0.37219,1.2507,9,"OFA","Left"
"2665",-0.13342,0.0042205,0.30165,9,"OFA","Left"
"2666",1.2887,0.2844,0.6706,9,"OFA","Left"
"2667",0.32269,-0.2939,0.28465,9,"OFA","Left"
"2668",1.2253,0.68501,1.3992,9,"OFA","Left"
"2669",2.2991,2.6912,4.0783,9,"OFA","Left"
"2670",4.4834,3.8424,5.3392,9,"OFA","Left"
"2671",1.5874,0.41097,0.82805,9,"OFA","Right"
"2672",1.1937,0.45743,0.75476,9,"OFA","Right"
"2673",0.95211,0.092124,1.0973,9,"OFA","Right"
"2674",1.4246,0.36379,0.60948,9,"OFA","Right"
"2675",1.9126,1.3735,1.8824,9,"OFA","Right"
"2676",0.73527,0.36217,0.17059,9,"OFA","Right"
"2677",0.4127,0.14101,0.57698,9,"OFA","Right"
"2678",0.46271,-0.061126,0.46323,9,"OFA","Right"
"2679",1.6572,0.74452,0.79175,9,"OFA","Right"
"2680",0.57312,-0.5306,-0.50455,9,"OFA","Right"
"2681",-0.11883,-0.034582,-0.2851,9,"OFA","Right"
"2682",1.3081,-0.083349,1.3303,9,"OFA","Right"
"2683",1.0548,-0.38731,1.1025,9,"OFA","Right"
"2684",1.0502,0.25469,1.2157,9,"OFA","Right"
"2685",3.9855,1.0745,3.882,9,"OFA","Right"
"2686",1.4633,0.30231,1.3469,9,"OFA","Right"
"2687",0.12512,0.18469,0.37705,9,"OFA","Right"
"2688",0.37117,-0.49661,-0.44486,9,"OFA","Right"
"2689",1.7681,0.33747,1.0394,9,"OFA","Right"
"2690",1.5439,-0.11955,0.92179,9,"OFA","Right"
"2691",0.91332,0.88434,0.33801,9,"OFA","Right"
"2692",3.5956,2.7546,3.0962,9,"OFA","Right"
"2693",3.0091,0.58453,2.1407,9,"OFA","Right"
"2694",0.55185,0.16151,0.11401,9,"OFA","Right"
"2695",3.788,3.4759,4.3809,9,"OFA","Right"
"2696",0.7903,0.45243,1.0054,9,"OFA","Right"
"2697",0.19097,-0.45951,-0.43401,9,"OFA","Right"
"2698",0.7439,0.59781,-0.018318,9,"OFA","Right"
"2699",0.91795,-0.56067,0.0988,9,"OFA","Right"
"2700",0.14571,-0.53652,-0.76406,9,"OFA","Right"
