"","face_PSC","object_PSC","integratedFO_PSC","subj","ROI","hemi"
"470",0.66342,2.5497,0.88877,2,"medial_obj","Left"
"471",-0.22179,1.6662,1.9222,2,"medial_obj","Left"
"472",0.259,1.546,-0.033389,2,"medial_obj","Left"
"473",0.40103,1.9417,1.1706,2,"medial_obj","Left"
"474",-0.73335,0.068429,0.83829,2,"medial_obj","Left"
"475",2.4192,2.1839,3.6154,2,"medial_obj","Left"
"476",-0.06793,1.2079,0.29498,2,"medial_obj","Left"
"477",-0.9739,-0.044649,-0.98972,2,"medial_obj","Left"
"478",0.48357,2.4758,1.0793,2,"medial_obj","Left"
"479",1.4466,2.6277,1.2362,2,"medial_obj","Left"
"480",2.9633,2.0143,2.1668,2,"medial_obj","Left"
"481",0.93655,0.33116,0.07795,2,"medial_obj","Right"
"482",-0.52033,1.1256,0.48718,2,"medial_obj","Right"
"483",6.5198,6.2809,9.3413,2,"medial_obj","Right"
"484",3.2545,4.3222,3.143,2,"medial_obj","Right"
"485",0.97586,1.85,1.1063,2,"medial_obj","Right"
"486",3.4457,5.138,4.9293,2,"medial_obj","Right"
"487",1.8935,2.3213,3.9998,2,"medial_obj","Right"
"488",0.4391,0.96455,1.1877,2,"medial_obj","Right"
"489",1.6903,1.0151,1.967,2,"medial_obj","Right"
"490",1.3195,1.4333,1.2279,2,"medial_obj","Right"
"491",-0.37237,2.6771,0.5098,2,"medial_obj","Right"
"492",0.31636,1.2828,1.3,2,"medial_obj","Right"
"493",-0.70711,1.8524,2.534,2,"medial_obj","Right"
"494",1.4262,0.85306,1.4299,2,"medial_obj","Right"
"495",2.8416,0.23286,1.4767,2,"medial_obj","Right"
"496",0.82622,-1.0408,-0.38549,2,"medial_obj","Right"
"497",0.71447,0.31634,1.132,2,"medial_obj","Right"
"498",0.62501,0.74036,1.5485,2,"medial_obj","Right"
"499",1.3281,2.6171,1.4952,2,"medial_obj","Right"
"500",0.87119,0.15819,0.12429,2,"medial_obj","Right"
"501",1.3353,0.33242,1.1517,2,"medial_obj","Right"
"502",-0.0032081,-0.83571,0.042078,2,"medial_obj","Right"
"503",-2.1283,-1.9097,-1.3263,2,"medial_obj","Right"
"504",0.5872,0.86223,0.86958,2,"medial_obj","Right"
"505",0.20165,0.8466,1.1536,2,"medial_obj","Right"
"506",0.2132,1.3562,0.75488,2,"medial_obj","Right"
"507",0.8079,3.0518,1.9046,2,"medial_obj","Right"
"508",-0.55781,-0.17797,-0.65657,2,"medial_obj","Right"
"509",0.70637,-0.4192,-0.51484,2,"medial_obj","Right"
"510",1.5646,2.9666,3.4723,2,"medial_obj","Right"
"511",2.9248,1.6782,3.2428,2,"OFA","Right"
"512",3.4284,2.2884,2.9,2,"OFA","Right"
"513",-0.087984,0.34242,-0.40971,2,"OFA","Right"
"514",-0.34164,-0.19266,-0.064334,2,"OFA","Right"
"515",3.0026,2.6379,3.3033,2,"OFA","Right"
"516",2.9686,1.4864,3.2283,2,"OFA","Right"
"517",1.2992,1.178,1.2486,2,"OFA","Right"
"518",1.075,0.71484,1.2555,2,"OFA","Right"
"519",1.3799,-0.93292,0.84479,2,"OFA","Right"
"520",2.3655,0.4819,1.9812,2,"OFA","Right"
"521",0.43486,-0.84906,1.9477,2,"OFA","Right"
"522",1.5917,0.065459,0.79432,2,"OFA","Right"
"523",2.0776,1.6541,2.0269,2,"OFA","Right"
"524",1.5964,0.41259,1.6742,2,"OFA","Right"
"525",0.69077,0.63413,0.71865,2,"OFA","Right"
"526",0.98676,1.1108,1.0329,2,"OFA","Right"
"527",1.8548,0.79877,1.1638,2,"OFA","Right"
"528",1.9301,0.36143,1.8126,2,"OFA","Right"
"529",3.3362,0.94988,2.271,2,"OFA","Right"
"530",1.9692,0.66167,1.7249,2,"OFA","Right"
"531",7.6337,3.0858,6.2971,2,"OFA","Right"
"532",2.6025,0.63926,1.774,2,"OFA","Right"
"533",0.68606,0.33263,0.033109,2,"OFA","Right"
"534",1.7421,0.85362,0.77135,2,"OFA","Right"
"535",0.76306,0.051043,0.071881,2,"OFA","Right"
"536",1.0885,0.44782,1.2196,2,"OFA","Right"
"537",1.0904,-0.51182,0.40097,2,"OFA","Right"
"538",0.4462,0.32508,0.0064362,2,"OFA","Right"
"539",1.6848,0.767,0.94757,2,"OFA","Right"
"540",1.4402,0.66071,1.0927,2,"OFA","Right"
"541",0.40906,0.24778,-0.15766,2,"EBA","Left"
"542",0.67346,0.89168,0.65093,2,"EBA","Left"
"543",0.19759,0.29391,0.39359,2,"EBA","Left"
"544",0.71536,-0.016921,1.2104,2,"EBA","Left"
"545",0.97899,0.60687,0.3621,2,"EBA","Left"
"546",1.0003,0.55725,0.79513,2,"EBA","Left"
"547",1.7592,0.81059,1.8547,2,"EBA","Left"
"548",2.36,1.7571,2.9544,2,"EBA","Left"
"549",2.4434,1.756,3.1259,2,"EBA","Left"
"550",-0.45623,-0.54836,-0.50065,2,"EBA","Left"
"551",-0.75377,-0.21102,-0.57432,2,"EBA","Left"
"552",0.24317,-0.2641,0.34595,2,"EBA","Left"
"553",-0.13443,-0.29592,-0.7424,2,"EBA","Left"
"554",-0.10546,0.54648,-0.094842,2,"EBA","Left"
"555",0.38551,0.37017,0.40712,2,"EBA","Left"
"556",2.3935,1.8218,2.5749,2,"EBA","Left"
"557",2.9655,2.4005,3.7095,2,"EBA","Left"
"558",4.0842,4.1471,5.1208,2,"EBA","Left"
"559",2.4208,2.2815,3.3942,2,"EBA","Left"
"560",3.7171,2.147,3.7791,2,"EBA","Left"
"561",0.45127,0.18487,0.19733,2,"EBA","Left"
"562",0.23471,-0.048701,0.094276,2,"EBA","Left"
"563",5.5858,3.0174,4.9406,2,"EBA","Left"
"564",-0.88192,-0.84069,-1.2804,2,"EBA","Left"
"565",-0.12106,0.099857,0.096216,2,"EBA","Left"
"566",-0.99397,-0.72297,-0.39759,2,"EBA","Left"
"567",3.2065,1.017,2.6389,2,"EBA","Left"
"568",0.081887,-0.21838,-0.53548,2,"EBA","Left"
"569",0.94712,0.62455,0.35061,2,"EBA","Left"
"570",0.02839,0.36014,0.58934,2,"EBA","Left"
"571",4.1529,2.6955,4.1955,2,"EBA","Right"
"572",7.8869,3.9941,9.29,2,"EBA","Right"
"573",7.1001,2.6857,7.4321,2,"EBA","Right"
"574",3.4872,0.87631,3.5726,2,"EBA","Right"
"575",2.8031,0.87382,3.5247,2,"EBA","Right"
"576",1.4527,1.2326,1.6411,2,"EBA","Right"
"577",0.91882,0.55241,1.239,2,"EBA","Right"
"578",2.5151,1.8913,2.309,2,"EBA","Right"
"579",0.77752,1.1,1.2054,2,"EBA","Right"
"580",1.059,0.068076,1.2313,2,"EBA","Right"
"581",0.95691,0.89783,1.162,2,"EBA","Right"
"582",3.0766,1.0316,3.8082,2,"EBA","Right"
"583",2.2082,0.51898,3.4534,2,"EBA","Right"
"584",0.78605,0.59402,1.6197,2,"EBA","Right"
"585",0.39451,0.048255,1.0775,2,"EBA","Right"
"586",1.6546,-0.95447,2.0671,2,"EBA","Right"
"587",0.42024,0.74032,1.1811,2,"EBA","Right"
"588",0.67078,0.44321,0.20808,2,"EBA","Right"
"589",2.6937,1.7446,2.8162,2,"EBA","Right"
"590",1.2673,0.44232,1.3438,2,"EBA","Right"
"591",2.0128,0.48662,2.1752,2,"EBA","Right"
"592",0.975,-0.19821,1.2883,2,"EBA","Right"
"593",0.29798,0.75291,0.97931,2,"EBA","Right"
"594",0.80368,0.28511,1.0618,2,"EBA","Right"
"595",1.7977,-0.39188,2.5138,2,"EBA","Right"
"596",0.84572,-0.56123,1.5966,2,"EBA","Right"
"597",0.86986,-0.1049,0.97239,2,"EBA","Right"
"598",0.76797,-0.81807,0.78028,2,"EBA","Right"
"599",1.8206,-0.16503,0.8139,2,"EBA","Right"
"600",-0.12786,-0.59968,-0.1015,2,"EBA","Right"
"601",0.30056,2.0687,4.2628,2,"LO","Right"
"602",0.13145,1.91,0.69274,2,"LO","Right"
"603",3.9085,5.7144,5.4101,2,"LO","Right"
"604",1.4132,2.2445,1.4156,2,"LO","Right"
"605",0.97585,1.8372,2.1724,2,"LO","Right"
"606",-0.40381,1.6764,1.262,2,"LO","Right"
"607",1.2753,2.0857,1.8388,2,"LO","Right"
"608",1.9787,1.8591,2.3914,2,"LO","Right"
"609",1.5379,2.3924,2.3548,2,"LO","Right"
"610",0.88145,1.5345,1.1516,2,"LO","Right"
"611",0.17408,0.62608,0.37635,2,"LO","Right"
"612",0.65129,1.9427,1.6444,2,"LO","Right"
"613",-0.079178,0.73265,1.0327,2,"LO","Right"
"614",1.4154,2.0488,2.3557,2,"LO","Right"
"615",0.6291,1.0589,0.64126,2,"LO","Right"
"616",-0.10663,0.72623,0.66424,2,"LO","Right"
"617",1.0971,2.995,2.2856,2,"LO","Right"
"618",2.1006,3.711,2.887,2,"LO","Right"
"619",0.85343,3.469,1.7495,2,"LO","Right"
"620",0.66015,1.9898,0.96064,2,"LO","Right"
"621",0.7431,1.4818,1.3444,2,"LO","Right"
"622",2.345,3.6946,3.4222,2,"LO","Right"
"623",2.1839,3.3341,2.8528,2,"LO","Right"
"624",0.65891,1.9221,1.7789,2,"LO","Right"
"625",1.6862,2.0736,2.0819,2,"LO","Right"
"626",1.6189,2.1561,1.5286,2,"LO","Right"
"627",0.19099,1.7737,1.6239,2,"LO","Right"
"628",0.47061,0.76788,-0.48003,2,"LO","Right"
"629",-0.28107,0.66326,0.08128,2,"LO","Right"
"630",0.72704,0.74991,0.02696,2,"LO","Right"
"631",1.2155,-0.099394,1.0645,3,"FFA","Left"
"632",2.0847,0.29385,2.5129,3,"FFA","Left"
"633",1.3431,0.45193,0.75596,3,"FFA","Left"
"634",7.4721,2.6867,6.1672,3,"FFA","Left"
"635",9.1142,3.2355,7.0974,3,"FFA","Left"
"636",1.7984,0.015781,1.1671,3,"FFA","Left"
"637",1.3458,-0.022794,1.219,3,"FFA","Left"
"638",0.32024,0.57666,0.3422,3,"FFA","Left"
"639",4.8028,1.6122,3.9059,3,"FFA","Left"
"640",7.9053,2.6496,7.098,3,"FFA","Left"
"641",5.1421,1.5639,4.1628,3,"FFA","Left"
"642",1.1597,0.24829,0.44229,3,"FFA","Left"
"643",3.7304,1.8068,3.4446,3,"FFA","Left"
"644",7.9738,2.6888,6.7185,3,"FFA","Left"
"645",3.586,1.3481,2.9474,3,"FFA","Left"
"646",4.303,1.6857,3.9941,3,"FFA","Left"
"647",3.0672,1.2841,3.3663,3,"FFA","Left"
"648",2.1039,1.2717,1.4952,3,"FFA","Left"
"649",0.98959,0.31315,1.3871,3,"FFA","Left"
"650",2.4179,0.83404,1.7029,3,"FFA","Left"
"651",3.2282,0.29414,1.7674,3,"FFA","Left"
"652",1.6588,0.042583,0.57562,3,"FFA","Left"
"653",2.3147,0.1009,1.7679,3,"FFA","Left"
"654",0.048936,-0.14695,0.24759,3,"FFA","Left"
"655",3.7745,1.5141,2.9939,3,"FFA","Left"
"656",0.68813,0.085933,0.8575,3,"FFA","Left"
"657",1.9412,0.89624,1.6339,3,"FFA","Left"
"658",0.66282,0.16974,0.77737,3,"FFA","Left"
"659",1.014,1.3756,0.58247,3,"FFA","Left"
"660",2.1835,0.58898,1.9361,3,"FFA","Left"
"661",3.7462,1.0352,3.3183,3,"FFA","Right"
"662",2.3522,-0.69649,2.469,3,"FFA","Right"
"663",2.9417,0.82214,2.8401,3,"FFA","Right"
"664",2.9009,1.5143,2.5213,3,"FFA","Right"
"665",2.8754,0.8659,2.1636,3,"FFA","Right"
"666",1.9271,-0.16099,1.6262,3,"FFA","Right"
"667",2.0151,0.78456,1.622,3,"FFA","Right"
"668",1.7266,0.26239,0.65607,3,"FFA","Right"
"669",1.5729,-1.2977,0.54775,3,"FFA","Right"
"670",2.2746,1.0191,0.70715,3,"FFA","Right"
"671",1.103,0.64712,0.61898,3,"FFA","Right"
"672",1.6961,0.86395,1.7593,3,"FFA","Right"
"673",2.5048,0.80323,2.3129,3,"FFA","Right"
"674",2.771,0.94797,1.9615,3,"FFA","Right"
"675",1.7715,0.86421,0.80616,3,"FFA","Right"
"676",0.32494,1.1128,0.17017,3,"FFA","Right"
"677",0.40498,-0.32965,-0.65901,3,"FFA","Right"
"678",1.0438,-1.1294,0.13483,3,"FFA","Right"
"679",3.7707,1.8851,2.5248,3,"FFA","Right"
"680",3.0322,2.2231,2.7555,3,"FFA","Right"
"681",0.13433,0.18074,-0.36703,3,"FFA","Right"
"682",1.7772,1.2102,0.87774,3,"FFA","Right"
"683",1.3723,0.75453,0.29106,3,"FFA","Right"
"684",2.1817,0.58276,1.4388,3,"FFA","Right"
"685",-0.038106,0.02033,1.2484,3,"FFA","Right"
"686",1.8054,0.29464,1.4009,3,"FFA","Right"
"687",5.2013,4.2717,5.9848,3,"FFA","Right"
"688",-0.70526,-0.24012,0.38394,3,"FFA","Right"
"689",0.22069,1.0463,1.5116,3,"FFA","Right"
"690",1.54,-0.056238,1.0716,3,"FFA","Right"
"691",0.35849,-1.0583,0.71372,3,"FBA","Left"
"692",2.3622,1.687,2.1616,3,"FBA","Left"
"693",-0.092709,0.056942,-0.04706,3,"FBA","Left"
"694",0.13271,-0.12742,0.18881,3,"FBA","Left"
"695",-0.53174,-1.041,-0.55749,3,"FBA","Left"
"696",2.4672,1.7455,2.8753,3,"FBA","Left"
"697",1.5774,1.9946,2.5846,3,"FBA","Left"
"698",1.0562,1.0474,1.4127,3,"FBA","Left"
"699",-0.094865,-0.74968,1.0414,3,"FBA","Left"
"700",-0.45141,-0.34355,-0.041448,3,"FBA","Left"
"701",1.0614,1.2534,1.8968,3,"FBA","Left"
"702",-0.4759,-0.45994,0.45898,3,"FBA","Left"
"703",1.0427,0.93901,2.0606,3,"FBA","Left"
"704",2.2457,1.4968,2.4115,3,"FBA","Left"
"705",0.12086,1.5745,0.48878,3,"FBA","Left"
"706",0.452,0.98858,0.63443,3,"FBA","Left"
"707",-0.72764,0.21587,0.31514,3,"FBA","Left"
"708",-1.1375,-0.24018,-0.91082,3,"FBA","Left"
"709",0.37807,0.87993,1.3506,3,"FBA","Left"
"710",0.80309,0.79406,0.87771,3,"FBA","Left"
"711",-0.8428,0.33501,0.56036,3,"FBA","Left"
"712",0.18123,0.38217,0.63215,3,"FBA","Left"
"713",1.2214,1.214,0.033469,3,"FBA","Left"
"714",0.80474,0.14196,0.14944,3,"FBA","Left"
"715",1.7887,0.52971,0.88618,3,"FBA","Left"
"716",1.6569,1.7303,0.28509,3,"FBA","Left"
"717",0.81045,-0.15615,-0.20178,3,"FBA","Left"
"718",0.82772,0.2063,1.0782,3,"FBA","Left"
"719",0.34974,0.61645,0.59566,3,"FBA","Left"
"720",0.078672,0.60942,0.61666,3,"FBA","Left"
"721",0.025645,0.17298,0.27652,3,"medial_obj","Left"
"722",0.42609,1.0061,1.4408,3,"medial_obj","Left"
"723",0.43778,1.3877,1.7001,3,"medial_obj","Left"
"724",1.0812,0.81271,1.9185,3,"medial_obj","Left"
"725",0.94662,2.5642,2.9096,3,"medial_obj","Left"
"726",0.58351,2.461,2.6931,3,"medial_obj","Left"
"727",0.0025719,0.73618,0.24157,3,"medial_obj","Left"
"728",0.32179,0.32671,0.4427,3,"medial_obj","Left"
"729",0.0026637,-0.086444,-0.063827,3,"medial_obj","Left"
"730",1.5089,1.0035,2.4795,3,"medial_obj","Left"
"731",0.623,0.43529,0.34733,3,"medial_obj","Left"
"732",-0.027301,-0.24217,0.18794,3,"medial_obj","Left"
"733",0.45578,0.34874,0.52939,3,"medial_obj","Left"
"734",0.9072,0.56453,0.28188,3,"medial_obj","Left"
"735",0.27077,2.0012,2.3709,3,"medial_obj","Left"
"736",0.19166,2.7068,2.7997,3,"medial_obj","Left"
"737",3.5273,2.6279,5.1344,3,"medial_obj","Left"
"738",0.22787,0.60907,-0.29818,3,"medial_obj","Left"
"739",-1.1856,0.90002,-0.83161,3,"medial_obj","Left"
"740",0.93556,1.3134,0.085062,3,"medial_obj","Left"
"741",1.5557,6.9861,4.7941,3,"medial_obj","Left"
"742",-0.45684,1.8988,1.0521,3,"medial_obj","Left"
"743",0.0070861,0.31638,1.1622,3,"medial_obj","Left"
"744",3.6424,7.2994,6.3196,3,"medial_obj","Left"
"745",0.62005,2.2839,1.5533,3,"medial_obj","Left"
"746",1.5457,3.5069,3.4823,3,"medial_obj","Left"
"747",0.53863,3.6893,3.6832,3,"medial_obj","Left"
"748",0.91359,0.44693,1.3116,3,"medial_obj","Left"
"749",-0.042636,1.3224,0.1824,3,"medial_obj","Left"
"750",0.45793,2.9502,3.2502,3,"medial_obj","Left"
"751",1.2727,1.8033,1.6956,3,"medial_obj","Right"
"752",0.42125,1.2085,1.4866,3,"medial_obj","Right"
"753",1.7563,2.159,2.3687,3,"medial_obj","Right"
"754",0.14437,0.85775,0.30061,3,"medial_obj","Right"
"755",2.0881,1.3342,1.4304,3,"medial_obj","Right"
"756",1.2933,2.2035,1.2179,3,"medial_obj","Right"
"757",0.75254,0.99587,2.1338,3,"medial_obj","Right"
"758",1.772,2.7824,2.9839,3,"medial_obj","Right"
"759",2.4345,3.3846,4.1543,3,"medial_obj","Right"
"760",1.9879,2.9024,3.498,3,"medial_obj","Right"
"761",-0.34966,-0.25042,-0.31353,3,"medial_obj","Right"
"762",0.98438,0.62897,0.15399,3,"medial_obj","Right"
"763",2.1313,5.1332,3.0712,3,"medial_obj","Right"
"764",1.5648,3.5549,2.3089,3,"medial_obj","Right"
"765",0.72524,2.1521,0.59091,3,"medial_obj","Right"
"766",1.1189,0.75372,1.6289,3,"medial_obj","Right"
"767",0.15583,1.4413,2.051,3,"medial_obj","Right"
"768",1.7127,3.9669,2.6163,3,"medial_obj","Right"
"769",0.9589,2.0643,2.1779,3,"medial_obj","Right"
"770",0.51462,0.48784,0.071094,3,"medial_obj","Right"
"771",1.5392,1.2068,1.7645,3,"medial_obj","Right"
"772",2.9002,5.8351,6.9303,3,"medial_obj","Right"
"773",1.1324,3.2212,4.2004,3,"medial_obj","Right"
"774",-0.45481,0.42368,-1.0364,3,"medial_obj","Right"
"775",0.86766,0.81474,0.46771,3,"medial_obj","Right"
"776",0.3559,0.67493,1.0626,3,"medial_obj","Right"
"777",0.20218,4.259,3.3146,3,"medial_obj","Right"
"778",1.4371,4.3099,4.86,3,"medial_obj","Right"
"779",1.2057,3.4259,3.742,3,"medial_obj","Right"
"780",-0.70963,1.2813,-0.23921,3,"medial_obj","Right"
"781",2.8483,1.5348,2.4686,3,"OFA","Right"
"782",3.6578,0.62176,2.4869,3,"OFA","Right"
"783",2.423,0.068805,1.3945,3,"OFA","Right"
"784",2.0095,0.12669,2.32,3,"OFA","Right"
"785",2.7833,-0.12788,2.0229,3,"OFA","Right"
"786",0.73807,0.1212,-0.072985,3,"OFA","Right"
"787",0.85572,0.33041,0.4972,3,"OFA","Right"
"788",1.985,-0.16876,1.4409,3,"OFA","Right"
"789",1.0061,0.428,0.53625,3,"OFA","Right"
"790",0.1521,-0.35266,-0.45452,3,"OFA","Right"
"791",2.2676,1.1516,1.9788,3,"OFA","Right"
"792",0.32614,1.1403,0.72225,3,"OFA","Right"
"793",2.4803,0.54768,2.4197,3,"OFA","Right"
"794",10.6456,4.6946,9.8636,3,"OFA","Right"
"795",10.7579,5.7303,9.2267,3,"OFA","Right"
"796",2.2832,1.2353,1.8628,3,"OFA","Right"
"797",7.7721,3.9745,7.986,3,"OFA","Right"
"798",6.4051,3.0178,5.689,3,"OFA","Right"
"799",-0.53692,-0.040595,-0.57972,3,"OFA","Right"
"800",3.8077,1.5991,2.7711,3,"OFA","Right"
"801",0.6223,-0.065431,-0.081281,3,"OFA","Right"
"802",-0.078861,-0.0067846,-0.16538,3,"OFA","Right"
"803",1.2737,1.2965,1.9776,3,"OFA","Right"
"804",4.463,2.7259,4.1438,3,"OFA","Right"
"805",1.1717,0.87218,1.2157,3,"OFA","Right"
"806",4.5808,2.7671,4.7948,3,"OFA","Right"
"807",3.9254,1.6854,3.2481,3,"OFA","Right"
"808",0.67105,-0.38993,-0.32461,3,"OFA","Right"
"809",1.9024,1.0031,1.8467,3,"OFA","Right"
"810",0.80104,0.23168,0.82441,3,"OFA","Right"
"811",1.4693,3.003,3.0688,3,"EBA","Left"
"812",2.1605,2.7327,2.8614,3,"EBA","Left"
"813",0.72088,0.34594,0.7202,3,"EBA","Left"
"814",0.51197,-0.083431,-0.20795,3,"EBA","Left"
"815",1.4863,1.3313,1.59,3,"EBA","Left"
"816",0.68316,0.25343,0.47609,3,"EBA","Left"
"817",1.2942,0.94311,1.1755,3,"EBA","Left"
"818",0.85511,0.43509,0.46373,3,"EBA","Left"
"819",1.2466,0.81989,0.67352,3,"EBA","Left"
"820",2.8534,2.0036,2.6953,3,"EBA","Left"
"821",2.0329,1.6537,1.3189,3,"EBA","Left"
"822",1.9862,0.78623,1.8033,3,"EBA","Left"
"823",0.31155,0.6975,0.3982,3,"EBA","Left"
"824",2.0299,1.2135,2.4167,3,"EBA","Left"
"825",3.6228,2.3812,3.5076,3,"EBA","Left"
"826",0.77617,0.24939,0.67097,3,"EBA","Left"
"827",2.7607,1.6374,1.6414,3,"EBA","Left"
"828",2.4405,1.0194,1.4189,3,"EBA","Left"
"829",0.94011,0.69789,0.42521,3,"EBA","Left"
"830",0.33145,0.10252,0.10095,3,"EBA","Left"
"831",-0.37902,-0.37169,-0.36374,3,"EBA","Left"
"832",-0.017415,0.48424,0.62888,3,"EBA","Left"
"833",0.15161,0.096388,0.21408,3,"EBA","Left"
"834",3.6726,1.9757,3.2287,3,"EBA","Left"
"835",3.0692,1.3335,2.1055,3,"EBA","Left"
"836",0.65539,0.90276,1.1449,3,"EBA","Left"
"837",1.7268,1.2175,1.6227,3,"EBA","Left"
"838",1.0941,0.77162,1.1552,3,"EBA","Left"
"839",1.4336,1.4017,1.3798,3,"EBA","Left"
"840",1.9587,0.73381,1.5334,3,"EBA","Left"
"841",0.1228,0.15553,0.19693,3,"EBA","Right"
"842",0.51737,-0.075199,0.32246,3,"EBA","Right"
"843",12.3348,7.694,11.9218,3,"EBA","Right"
"844",6.0499,4.186,5.5161,3,"EBA","Right"
"845",2.2989,2.2462,2.5057,3,"EBA","Right"
"846",4.2962,2.561,2.6327,3,"EBA","Right"
"847",0.82267,0.18345,0.62111,3,"EBA","Right"
"848",0.37674,0.073502,0.19744,3,"EBA","Right"
"849",-0.13042,-0.57121,0.14451,3,"EBA","Right"
"850",0.20929,-0.51469,0.062146,3,"EBA","Right"
"851",-0.48821,-0.47179,0.3012,3,"EBA","Right"
"852",0.033364,-0.13831,0.26052,3,"EBA","Right"
"853",0.023204,0.036568,0.46219,3,"EBA","Right"
"854",0.38406,0.27707,0.50972,3,"EBA","Right"
"855",-0.38708,0.48051,0.47973,3,"EBA","Right"
"856",0.40669,0.66053,0.59835,3,"EBA","Right"
"857",1.1241,-0.027165,1.201,3,"EBA","Right"
"858",-0.5173,-0.19579,1.0382,3,"EBA","Right"
"859",0.82512,0.23025,1.178,3,"EBA","Right"
"860",0.8194,0.52085,0.68872,3,"EBA","Right"
"861",-0.26864,-0.44052,-0.24824,3,"EBA","Right"
"862",-0.24818,-0.26832,0.38662,3,"EBA","Right"
"863",-0.12209,0.04604,-0.31694,3,"EBA","Right"
"864",-0.042832,-0.48365,-0.21777,3,"EBA","Right"
"865",-0.23914,-0.49739,0.99939,3,"EBA","Right"
"866",-0.051701,-0.4978,0.1824,3,"EBA","Right"
"867",0.38239,-0.34882,-0.042484,3,"EBA","Right"
"868",-0.074287,0.038044,-0.39414,3,"EBA","Right"
"869",-0.11144,-0.29395,-0.82715,3,"EBA","Right"
"870",0.56872,0.38091,1.2432,3,"EBA","Right"
"871",2.0933,2.6851,3.2705,3,"LO","Left"
"872",0.58192,1.1277,1.4842,3,"LO","Left"
"873",-1.2209,-0.4219,-0.1291,3,"LO","Left"
"874",-0.23114,2.1932,2.222,3,"LO","Left"
"875",0.95776,2.2593,2.6064,3,"LO","Left"
"876",-0.16382,0.95896,1.0034,3,"LO","Left"
"877",0.06159,0.48982,0.73158,3,"LO","Left"
"878",1.2769,0.82912,0.67756,3,"LO","Left"
"879",2.6976,3.2757,4.2397,3,"LO","Left"
"880",-0.13187,0.47893,0.45579,3,"LO","Left"
"881",1.9969,5.5542,5.9952,3,"LO","Left"
"882",3.0575,6.7007,7.3024,3,"LO","Left"
"883",0.23668,2.1482,2.6135,3,"LO","Left"
"884",0.70476,1.8108,2.0788,3,"LO","Left"
"885",-0.17128,-0.48583,-0.39629,3,"LO","Left"
"886",2.0057,4.0763,4.5465,3,"LO","Left"
"887",2.1014,6.598,6.0642,3,"LO","Left"
"888",0.6493,1.2805,1.5349,3,"LO","Left"
"889",1.9773,3.0462,3.5768,3,"LO","Left"
"890",-0.50295,-0.15636,-0.41624,3,"LO","Left"
"891",-0.093654,1.0758,0.4814,3,"LO","Left"
"892",-0.52558,0.015865,0.23919,3,"LO","Left"
"893",0.22352,1.0106,0.85834,3,"LO","Left"
"894",0.60934,2.0708,2.4233,3,"LO","Left"
"895",-0.63145,-0.746,-1.2063,3,"LO","Left"
"896",-0.18754,0.2948,0.36633,3,"LO","Left"
"897",0.71259,2.0326,2.2072,3,"LO","Left"
"898",0.78865,1.9804,1.8463,3,"LO","Left"
"899",-0.12757,0.082289,0.12014,3,"LO","Left"
"900",-0.86354,-1.0307,-0.9433,3,"LO","Left"
"901",1.3721,1.4923,1.9062,3,"LO","Right"
"902",1.4717,1.7138,2.2982,3,"LO","Right"
"903",0.40926,0.90767,0.82299,3,"LO","Right"
"904",1.0625,0.77809,1.485,3,"LO","Right"
"905",0.19551,0.21593,0.48285,3,"LO","Right"
"906",0.29119,0.16937,0.18153,3,"LO","Right"
"907",0.38588,0.74757,1.0537,3,"LO","Right"
"908",0.11002,0.69646,0.78718,3,"LO","Right"
"909",0.13167,0.32454,-0.05235,3,"LO","Right"
"910",0.098361,0.059461,0.19318,3,"LO","Right"
"911",0.43412,0.89452,0.26376,3,"LO","Right"
"912",-0.10145,0.75649,0.87501,3,"LO","Right"
"913",-0.74096,0.15132,1.4642,3,"LO","Right"
"914",-0.40202,0.38592,0.21075,3,"LO","Right"
"915",0.3011,0.99958,0.95062,3,"LO","Right"
"916",0.59567,1.208,1.5962,3,"LO","Right"
"917",0.56288,1.3194,0.96178,3,"LO","Right"
"918",1.4644,2.4486,0.85139,3,"LO","Right"
"919",0.41218,1.9846,1.6602,3,"LO","Right"
"920",-0.16459,0.37831,0.76941,3,"LO","Right"
"921",1.3953,2.2559,2.0605,3,"LO","Right"
"922",0.6832,1.9862,1.8436,3,"LO","Right"
"923",0.72345,0.91385,1.0015,3,"LO","Right"
"924",0.79694,1.1789,1.7971,3,"LO","Right"
"925",0.33845,1.3834,1.3217,3,"LO","Right"
"926",1.0927,1.7035,1.962,3,"LO","Right"
"927",0.59216,1.3136,1.8238,3,"LO","Right"
"928",0.66985,1.3122,1.0892,3,"LO","Right"
"929",0.52793,0.86464,0.71731,3,"LO","Right"
"930",0.22258,0.81942,0.72568,3,"LO","Right"
"931",0.88139,0.18066,1.476,4,"FFA","Left"
"932",0.75773,0.43001,0.47369,4,"FFA","Left"
"933",3.7709,0.68741,2.3721,4,"FFA","Left"
"934",0.54847,-0.072345,1.3073,4,"FFA","Left"
"935",1.0513,0.013472,0.55179,4,"FFA","Left"
"936",1.3838,0.17143,0.87727,4,"FFA","Left"
"937",1.2768,0.33552,1.1603,4,"FFA","Left"
"938",1.7799,0.8805,1.367,4,"FFA","Left"
"939",0.096421,1.1843,0.5834,4,"FFA","Left"
"940",0.50851,0.46645,-0.6546,4,"FFA","Left"
"941",1.9804,-0.28401,1.3092,4,"FFA","Left"
"942",0.12033,-0.040429,-0.3504,4,"FFA","Left"
