info,ROI,subj,CV_num,voxels_num,Rsq,A_coef,B_coef,CI_l_A_coef,CI_h_A_coef,CI_l_B_coef,CI_h_B_coef
FaceBody_ROIs,Loc_overlap_right,NiRo,1,15,0.972466010928486,0.139281165453889,0.896069957286733,-0.21059364823069,0.489155979138469,0.579784088889411,1.21235582568406
FaceBody_ROIs,FFA_left,NiRo,1,20,0.92222938071634,0.965946120189176,-0.189186850056828,0.870628612447095,1.06126362793126,-0.550448545448605,0.172074845334949
FaceBody_ROIs,FBA_left,NiRo,1,20,0.900123547265796,0.359130969856444,0.723600546654045,0.0695349340000614,0.648727005712826,0.539597630375017,0.907603462933072
FaceBody_ROIs,FFA_right,NiRo,1,20,0.918063598914927,1.00879422959878,0.358372775577249,0.811219014772315,1.20636944442524,0.148281038271555,0.568464512882942
FaceBody_ROIs,FBA_right,NiRo,1,20,0.82919953537608,1.09737422145131,0.294131034983378,0.506253885745044,1.68849455715757,-0.133072105248497,0.721334175215253
FaceBody_ROIs,Fus_overlap_right,NiRo,1,20,0.966890815509639,0.791302227126741,0.346180953302928,0.516599081294807,1.06600537295868,0.0539413724551361,0.63842053415072
FaceBody_ROIs,OFA_left,NiRo,1,20,0.985373758664651,0.940655958940167,0.175145676284138,0.857101236241528,1.0242106816388,0.00115383264002814,0.349137519928249
FaceBody_ROIs,EBA_left,NiRo,1,20,0.928986112297467,0.452401291002876,0.809565383639377,0.026867907209164,0.877934674796587,0.584827941997953,1.0343028252808
FaceBody_ROIs,OFA_right,NiRo,1,20,0.993905333610133,0.878170587542469,0.158191450883677,0.836547153034024,0.919794022050914,-0.0193012116084284,0.335684113375782
FaceBody_ROIs,EBA_right,NiRo,1,20,0.988558283513646,0.229490286239844,0.860013382714053,0.055889901116397,0.40309067136329,0.767672840271461,0.952353925156645
FaceBody_ROIs,Loc_overlap_right,NiRo,1,20,0.96652504050651,0.271719375588878,0.783729276885543,-0.0107648478437532,0.554203599021508,0.519703958297891,1.04775459547319
FaceBody_ROIs,FFA_left,NiRo,1,25,0.884927414244911,0.953534149382043,-0.162273739754778,0.850607750513548,1.05646054825054,-0.560327977668893,0.235780498159336
FaceBody_ROIs,FBA_left,NiRo,1,25,0.910977915904904,0.3821670282681,0.706518609098169,0.12324296501499,0.641091091521211,0.540189851001427,0.87284736719491
FaceBody_ROIs,FFA_right,NiRo,1,25,0.91698390280671,0.995206562545288,0.387391587812863,0.828595207214573,1.161817917876,0.205634666390844,0.569148509234881
FaceBody_ROIs,Fus_overlap_right,NiRo,1,25,0.976024962764379,0.73282691429354,0.427928245829388,0.490490348574596,0.975163480012484,0.180835735100661,0.675020756558115
FaceBody_ROIs,OFA_left,NiRo,1,25,0.984344670769295,0.928131308658094,0.201253555737377,0.855026214682848,1.00123640263334,0.0516182799325228,0.350888831542231
