"","face_PSC","body_PSC","person_PSC","subj","ROI","hemi"
"954",0.53351,-0.70489,0.40382,4,"Overlap_ventral","Right"
"955",0.82817,-0.0032643,0.28952,4,"Overlap_ventral","Right"
"956",2.4611,0.73358,2.7099,4,"Overlap_ventral","Right"
"957",1.3583,0.14161,1.2281,4,"Overlap_ventral","Right"
"958",1.4723,0.46495,1.0966,4,"Overlap_ventral","Right"
"959",1.3708,1.1074,1.1734,4,"Overlap_ventral","Right"
"960",1.3747,0.83989,1.3727,4,"Overlap_ventral","Right"
"961",2.3715,2.3965,2.7128,4,"EBA","Left"
"962",0.071616,-0.064511,0.41167,4,"EBA","Left"
"963",-0.38807,-0.1558,-0.20263,4,"EBA","Left"
"964",-0.47009,-0.51306,-0.45626,4,"EBA","Left"
"965",0.02387,-0.67198,-0.37612,4,"EBA","Left"
"966",-0.3288,-0.51811,-0.26574,4,"EBA","Left"
"967",-0.13306,0.099331,-0.033539,4,"EBA","Left"
"968",0.32955,0.90088,0.66124,4,"EBA","Left"
"969",2.7542,3.4536,3.1422,4,"EBA","Left"
"970",0.012256,0.56249,0.79772,4,"EBA","Left"
"971",-0.50665,-0.61003,-0.60491,4,"EBA","Left"
"972",2.5238,3.3878,2.9472,4,"EBA","Left"
"973",2.0406,2.8168,2.4488,4,"EBA","Left"
"974",1.7442,2.2283,1.7751,4,"EBA","Left"
"975",4.6579,5.788,4.8189,4,"EBA","Left"
"976",0.87697,1.1475,0.76082,4,"EBA","Left"
"977",9.7914,12.64,12.3399,4,"EBA","Left"
"978",2.237,4.1024,3.035,4,"EBA","Left"
"979",2.6751,5.9866,5.3477,4,"EBA","Left"
"980",1.5596,2.1732,2.2555,4,"EBA","Left"
"981",7.1482,13.9443,13.1453,4,"EBA","Left"
"982",3.9222,6.7317,5.9221,4,"EBA","Left"
"983",4.5578,6.1021,6.7841,4,"EBA","Left"
"984",8.5171,12.2246,11.7265,4,"EBA","Left"
"985",2.0431,1.4807,1.4711,4,"EBA","Left"
"986",2.5998,3.9732,3.9255,4,"EBA","Left"
"987",2.1556,1.8657,2.5285,4,"EBA","Left"
"988",0.29811,0.026766,-0.14499,4,"EBA","Left"
"989",1.0439,0.86389,0.96173,4,"EBA","Left"
"990",-0.045728,-0.338,-0.34948,4,"EBA","Left"
"991",3.7512,2.2438,2.8544,4,"OFA","Right"
"992",4.2829,3.2434,3.8789,4,"OFA","Right"
"993",4.8604,3.589,4.3771,4,"OFA","Right"
"994",2.9178,1.9755,2.9221,4,"OFA","Right"
"995",3.6729,2.3992,3.8387,4,"OFA","Right"
"996",2.0113,1.0566,1.8421,4,"OFA","Right"
"997",0.91202,0.92321,0.98375,4,"OFA","Right"
"998",0.75753,0.67413,0.6961,4,"OFA","Right"
"999",1.3195,2.195,2.0352,4,"OFA","Right"
"1000",0.7667,0.018007,0.92634,4,"OFA","Right"
"1001",2.7821,1.0519,2.1624,4,"OFA","Right"
"1002",1.2325,0.3725,0.9875,4,"OFA","Right"
"1003",1.5497,0.43395,1.1185,4,"OFA","Right"
"1004",1.0677,1.037,0.63898,4,"OFA","Right"
"1005",0.64651,0.80637,0.90019,4,"OFA","Right"
"1006",1.2045,2.4614,1.8164,4,"OFA","Right"
"1007",0.91037,0.47634,1.0615,4,"OFA","Right"
"1008",4.1667,3.5669,4.7489,4,"OFA","Right"
"1009",2.1449,1.252,2.1923,4,"OFA","Right"
"1010",1.8183,1.8895,2.1165,4,"OFA","Right"
"1011",0.51981,1.1754,1.05,4,"OFA","Right"
"1012",-0.14141,-2.5042,-0.70475,4,"OFA","Right"
"1013",0.56503,0.29232,0.94939,4,"OFA","Right"
"1014",4.0459,4.4029,4.1377,4,"OFA","Right"
"1015",0.31031,-2.4989,-1.4049,4,"OFA","Right"
"1016",2.8439,2.9249,2.6593,4,"OFA","Right"
"1017",-1.6443,-4.3767,-2.3535,4,"OFA","Right"
"1018",2.2049,1.4799,2.404,4,"OFA","Right"
"1019",8.8919,6.5991,7.7983,4,"OFA","Right"
"1020",-3.0173,-8.1985,-6.9661,4,"OFA","Right"
"1021",4.7677,9.3911,9.507,4,"EBA","Right"
"1022",4.4458,5.0642,5.8685,4,"EBA","Right"
"1023",0.03706,-0.087695,-0.13483,4,"EBA","Right"
"1024",1.1512,2.9474,2.3126,4,"EBA","Right"
"1025",2.1475,3.7035,3.0342,4,"EBA","Right"
"1026",1.2672,2.006,2.1865,4,"EBA","Right"
"1027",0.89978,0.50847,0.52886,4,"EBA","Right"
"1028",0.99823,3.7419,3.9987,4,"EBA","Right"
"1029",1.04,1.9632,1.3826,4,"EBA","Right"
"1030",0.03722,1.0681,1.1207,4,"EBA","Right"
"1031",0.070935,0.33836,0.74327,4,"EBA","Right"
"1032",0.3553,0.38315,0.084321,4,"EBA","Right"
"1033",0.30583,0.80394,0.67565,4,"EBA","Right"
"1034",0.14731,2.6347,2.3534,4,"EBA","Right"
"1035",0.22111,0.30396,0.21533,4,"EBA","Right"
"1036",0.85596,3.8183,4.3086,4,"EBA","Right"
"1037",0.16477,1.487,1.5768,4,"EBA","Right"
"1038",0.59393,1.3955,1.5509,4,"EBA","Right"
"1039",0.4609,0.87255,0.86513,4,"EBA","Right"
"1040",2.0036,4.8131,5.0618,4,"EBA","Right"
"1041",0.49712,1.9839,1.9213,4,"EBA","Right"
"1042",-0.3853,-0.45794,-0.5148,4,"EBA","Right"
"1043",2.2162,6.563,6.6963,4,"EBA","Right"
"1044",-0.047295,0.56105,0.60664,4,"EBA","Right"
"1045",1.0777,2.4209,2.8178,4,"EBA","Right"
"1046",-0.23187,-0.033674,-0.10801,4,"EBA","Right"
"1047",7.765,15.6862,13.8969,4,"EBA","Right"
"1048",2.8171,7.0423,6.994,4,"EBA","Right"
"1049",2.7283,8.2166,7.2194,4,"EBA","Right"
"1050",0.54843,1.5139,1.4895,4,"EBA","Right"
"1051",3.8411,2.4858,3.9916,5,"FBA","Left"
"1052",4.4043,3.3618,4.4296,5,"FBA","Left"
"1053",2.3682,2.7979,3.2975,5,"FBA","Left"
"1054",4.4608,4.3877,4.8551,5,"FBA","Left"
"1055",0.076196,0.035627,0.54868,5,"FBA","Left"
"1056",0.10464,-0.40139,0.48491,5,"FBA","Left"
"1057",1.6561,0.13296,1.4035,5,"FBA","Left"
"1058",0.56967,0.53883,0.36948,5,"FBA","Left"
"1059",1.6155,1.2143,1.2226,5,"FBA","Left"
"1060",1.5287,1.0944,1.0117,5,"FBA","Left"
"1061",1.3248,2.4348,2.6495,5,"FBA","Left"
"1062",0.062866,0.2847,0.17004,5,"FBA","Left"
"1063",0.42341,0.72125,0.75375,5,"FBA","Left"
"1064",3.6689,4.1425,4.4475,5,"FBA","Left"
"1065",1.1419,1.5756,2.8587,5,"FBA","Left"
"1066",0.65508,-0.1308,0.86928,5,"FBA","Left"
"1067",2.3371,1.631,1.9972,5,"FBA","Left"
"1068",1.395,1.7673,2.3359,5,"FBA","Left"
"1069",0.28454,1.0449,1.158,5,"FBA","Left"
"1070",1.2527,0.89798,1.2038,5,"FBA","Left"
"1071",0.98286,1.6938,2.2627,5,"FBA","Left"
"1072",0.29569,0.55383,0.34091,5,"FBA","Left"
"1073",2.0416,3.2805,2.9929,5,"FBA","Left"
"1074",0.47716,1.5933,1.6507,5,"FBA","Left"
"1075",0.6135,0.72707,0.096378,5,"FBA","Left"
"1076",1.0894,1.1208,1.6935,5,"FBA","Left"
"1077",-0.49016,-0.61615,0.15109,5,"FBA","Left"
"1078",1.0915,2.329,2.0742,5,"FBA","Left"
"1079",0.55341,2.2317,2.317,5,"FBA","Left"
"1080",0.69291,0.84874,1.9596,5,"FBA","Left"
"1081",2.8461,1.3337,2.6779,5,"FFA","Right"
"1082",5.4025,4.2055,5.4194,5,"FFA","Right"
"1083",3.6278,1.2171,3.6499,5,"FFA","Right"
"1084",2.8308,2.5739,3.2379,5,"FFA","Right"
"1085",1.2303,0.92002,1.1297,5,"FFA","Right"
"1086",0.88593,-0.12052,0.9764,5,"FFA","Right"
"1087",1.699,0.61346,2.4259,5,"FFA","Right"
"1088",1.2773,-0.13613,0.59264,5,"FFA","Right"
"1089",0.26702,-1.0577,0.63795,5,"FFA","Right"
"1090",0.52848,-0.057105,0.91171,5,"FFA","Right"
"1091",1.1916,-0.25001,1.7682,5,"FFA","Right"
"1092",1.1878,0.40334,0.99559,5,"FFA","Right"
"1093",1.8069,1.1899,1.6352,5,"FFA","Right"
"1094",3.82,2.7202,3.6173,5,"FFA","Right"
"1095",2.236,0.81487,2.0911,5,"FFA","Right"
"1096",0.30983,0.27209,0.58943,5,"FFA","Right"
"1097",2.867,1.7193,2.5063,5,"FFA","Right"
"1098",1.2557,0.44493,1.5882,5,"FFA","Right"
"1099",3.7226,2.026,3.3347,5,"FFA","Right"
"1100",2.2612,1.5126,3.3421,5,"FFA","Right"
"1101",0.66019,-0.28407,0.78635,5,"FFA","Right"
"1102",1.7098,0.53026,1.9562,5,"FFA","Right"
"1103",1.3553,0.87577,2.0661,5,"FFA","Right"
"1104",0.59213,0.26813,0.78267,5,"FFA","Right"
"1105",1.1726,0.8677,1.5752,5,"FFA","Right"
"1106",1.9126,0.79718,1.3808,5,"FFA","Right"
"1107",0.91587,0.017531,1.082,5,"FFA","Right"
"1108",1.4103,0.59526,0.93142,5,"FFA","Right"
"1109",0.79383,0.20681,1.0586,5,"FFA","Right"
"1110",2.2708,1.929,2.2513,5,"FFA","Right"
"1111",1.315,1.4525,1.6258,5,"FBA","Right"
"1112",0.25797,0.15123,0.96545,5,"FBA","Right"
"1113",0.14433,0.26854,0.37884,5,"FBA","Right"
"1114",0.80621,0.60203,0.99344,5,"FBA","Right"
"1115",0.13842,0.70054,1.775,5,"FBA","Right"
"1116",0.32556,1.7794,1.6398,5,"FBA","Right"
"1117",-0.6974,-0.61726,0.41001,5,"FBA","Right"
"1118",0.19151,0.28744,0.45572,5,"FBA","Right"
"1119",3.4838,2.8485,3.2147,5,"FBA","Right"
"1120",1.2684,1.0129,1.867,5,"FBA","Right"
"1121",1.6096,1.077,1.3781,5,"FBA","Right"
"1122",0.6843,1.146,1.8517,5,"FBA","Right"
"1123",1.6026,1.1325,1.0356,5,"FBA","Right"
"1124",1.1359,1.3624,1.1424,5,"FBA","Right"
"1125",0.083281,0.72843,0.32051,5,"FBA","Right"
"1126",0.94787,1.7456,1.9424,5,"FBA","Right"
"1127",0.088618,0.37946,0.1438,5,"FBA","Right"
"1128",2.327,1.3584,1.2936,5,"FBA","Right"
"1129",1.5301,1.3085,1.5892,5,"FBA","Right"
"1130",0.97199,0.37911,1.2777,5,"FBA","Right"
"1131",1.1161,2.0464,2.5956,5,"FBA","Right"
"1132",1.1409,2.0045,2.0817,5,"FBA","Right"
"1133",0.67439,1.2963,1.4423,5,"FBA","Right"
"1134",0.96983,1.62,1.654,5,"FBA","Right"
"1135",-0.17695,0.1667,-0.57765,5,"FBA","Right"
"1136",1.0805,0.82304,0.4041,5,"FBA","Right"
"1137",1.646,0.98986,0.875,5,"FBA","Right"
"1138",2.3314,2.7455,1.8732,5,"FBA","Right"
"1139",1.4331,1.341,1.2162,5,"FBA","Right"
"1140",1.4648,2.2345,1.3643,5,"FBA","Right"
"1141",7.8859,9.8885,11.4336,5,"EBA","Left"
"1142",7.6914,11.5981,12.6197,5,"EBA","Left"
"1143",13.9353,16.7096,19.6328,5,"EBA","Left"
"1144",2.6345,3.8826,4.1216,5,"EBA","Left"
"1145",0.32347,1.0345,1.0203,5,"EBA","Left"
"1146",-1.3154,-0.66501,-1.0096,5,"EBA","Left"
"1147",2.3784,3.6826,3.5372,5,"EBA","Left"
"1148",1.734,2.5489,2.383,5,"EBA","Left"
"1149",2.2153,6.0049,6.3952,5,"EBA","Left"
"1150",2.27,3.8608,4.1021,5,"EBA","Left"
"1151",2.1361,2.8709,2.8309,5,"EBA","Left"
"1152",3.0852,5.6743,5.1039,5,"EBA","Left"
"1153",6.5574,12.7289,11.4359,5,"EBA","Left"
"1154",4.2874,4.3599,5.4136,5,"EBA","Left"
"1155",3.3727,4.6274,5.5573,5,"EBA","Left"
"1156",0.78753,0.75189,0.75287,5,"EBA","Left"
"1157",1.281,1.2786,1.074,5,"EBA","Left"
"1158",-0.64402,-0.30437,-0.80002,5,"EBA","Left"
"1159",9.1,12.0328,12.8468,5,"EBA","Left"
"1160",0.1402,1.5057,1.6667,5,"EBA","Left"
"1161",0.65634,2.325,2.2233,5,"EBA","Left"
"1162",0.20659,0.68152,0.79042,5,"EBA","Left"
"1163",1.1923,1.5006,1.5396,5,"EBA","Left"
"1164",1.8813,2.0431,2.2932,5,"EBA","Left"
"1165",0.63119,0.84401,1.2036,5,"EBA","Left"
"1166",0.2553,0.45886,0.17494,5,"EBA","Left"
"1167",0.35739,2.0976,2.3573,5,"EBA","Left"
"1168",0.41711,1.6714,2.1982,5,"EBA","Left"
"1169",2.8178,5.6733,5.8613,5,"EBA","Left"
"1170",0.62805,6.7711,7.8306,5,"EBA","Left"
"1171",1.9137,0.5596,2.1603,5,"OFA","Right"
"1172",3.0967,1.6594,2.7164,5,"OFA","Right"
"1173",19.13,14.0898,17.1352,5,"OFA","Right"
"1174",3.1331,1.2804,2.6805,5,"OFA","Right"
"1175",1.3279,0.31436,0.65876,5,"OFA","Right"
"1176",1.707,-0.0084602,0.81348,5,"OFA","Right"
"1177",6.5063,4.8054,6.0035,5,"OFA","Right"
"1178",4.8711,3.2126,4.5171,5,"OFA","Right"
"1179",2.1377,0.12938,0.41877,5,"OFA","Right"
"1180",2.7567,0.67937,1.436,5,"OFA","Right"
"1181",3.5224,2.3026,2.5328,5,"OFA","Right"
"1182",4.0093,1.4696,1.9349,5,"OFA","Right"
"1183",3.2093,1.2745,1.7808,5,"OFA","Right"
"1184",5.8395,2.2559,3.6876,5,"OFA","Right"
"1185",1.4872,0.21505,0.63631,5,"OFA","Right"
"1186",3.8959,2.1876,3.859,5,"OFA","Right"
"1187",10.462,6.0544,8.6494,5,"OFA","Right"
"1188",4.5208,2.1574,3.9866,5,"OFA","Right"
"1189",2.77,1.5593,2.6337,5,"OFA","Right"
"1190",2.8508,1.2363,1.8891,5,"OFA","Right"
"1191",4.6562,1.6625,2.2263,5,"OFA","Right"
"1192",2.4893,1.1936,1.7833,5,"OFA","Right"
"1193",5.5607,1.6816,4.0124,5,"OFA","Right"
"1194",2.2142,0.1905,1.0485,5,"OFA","Right"
"1195",3.0466,1.8079,2.9734,5,"OFA","Right"
"1196",7.2427,3.8182,6.1849,5,"OFA","Right"
"1197",6.1044,3.4281,4.4669,5,"OFA","Right"
"1198",0.88715,0.78222,0.88796,5,"OFA","Right"
"1199",4.723,2.8943,4.1186,5,"OFA","Right"
"1200",2.4748,1.2275,2.6031,5,"OFA","Right"
"1201",3.3325,3.4802,4.2066,5,"EBA","Right"
"1202",1.3614,1.484,1.7104,5,"EBA","Right"
"1203",2.2388,2.9338,2.8944,5,"EBA","Right"
"1204",1.7763,2.5228,2.1625,5,"EBA","Right"
"1205",0.49768,0.78193,1.1142,5,"EBA","Right"
"1206",1.5257,1.7634,1.9048,5,"EBA","Right"
"1207",1.1439,0.89547,0.88775,5,"EBA","Right"
"1208",0.84957,0.88417,0.98887,5,"EBA","Right"
"1209",-0.1464,0.2906,0.038434,5,"EBA","Right"
"1210",-0.12894,0.10957,-0.20239,5,"EBA","Right"
"1211",-0.004752,0.4884,0.64025,5,"EBA","Right"
"1212",-0.87443,1.041,1.3099,5,"EBA","Right"
"1213",-0.09054,-0.11178,0.082915,5,"EBA","Right"
"1214",0.47973,1.877,1.9987,5,"EBA","Right"
"1215",-0.062543,0.31032,0.16677,5,"EBA","Right"
"1216",0.32118,1.1864,0.73781,5,"EBA","Right"
"1217",0.099199,0.97108,0.94962,5,"EBA","Right"
"1218",-0.052988,0.046201,0.14003,5,"EBA","Right"
"1219",-0.19221,0.5313,0.60893,5,"EBA","Right"
"1220",-0.31622,0.36658,0.75096,5,"EBA","Right"
"1221",-0.011082,0.8075,1.0469,5,"EBA","Right"
"1222",0.52413,0.95516,0.96801,5,"EBA","Right"
"1223",-0.0014721,0.35312,0.56321,5,"EBA","Right"
"1224",0.35613,0.91322,0.61438,5,"EBA","Right"
"1225",0.64616,1.6038,2.191,5,"EBA","Right"
"1226",-0.015252,1.086,1.4943,5,"EBA","Right"
"1227",0.1392,0.83431,1.0052,5,"EBA","Right"
"1228",-0.47463,0.20039,0.37713,5,"EBA","Right"
"1229",0.86019,2.476,2.7517,5,"EBA","Right"
"1230",0.38812,1.1659,1.2315,5,"EBA","Right"
"1231",1.757,1.4724,2.3203,5,"Overlap_lat_occ","Right"
"1232",3.2832,1.8788,3.4336,5,"Overlap_lat_occ","Right"
"1233",1.7737,0.94929,1.8206,5,"Overlap_lat_occ","Right"
"1234",0.83334,0.87811,0.87778,5,"Overlap_lat_occ","Right"
"1235",1.3014,0.88252,1.7258,5,"Overlap_lat_occ","Right"
"1236",4.1827,2.682,4.4025,5,"Overlap_lat_occ","Right"
"1237",3.4174,2.2066,3.3094,5,"Overlap_lat_occ","Right"
"1238",3.7013,3.6464,4.7798,5,"Overlap_lat_occ","Right"
"1239",-0.26016,1.0378,0.95221,5,"Overlap_lat_occ","Right"
"1240",3.4817,5.0579,6.5254,5,"Overlap_lat_occ","Right"
"1241",1.8839,1.8287,2.508,5,"Overlap_lat_occ","Right"
"1242",0.10225,-0.93016,0.23476,5,"Overlap_lat_occ","Right"
"1243",1.1689,0.58878,1.3218,5,"Overlap_lat_occ","Right"
"1244",1.6464,1.1607,1.6293,5,"Overlap_lat_occ","Right"
"1245",0.36551,0.69369,0.75503,5,"Overlap_lat_occ","Right"
"1246",2.4349,4.1668,5.3335,5,"Overlap_lat_occ","Right"
"1247",1.7608,1.5479,2.1719,5,"Overlap_lat_occ","Right"
"1248",2.1948,2.6481,3.4416,5,"Overlap_lat_occ","Right"
"1249",2.327,2.0151,2.5363,5,"Overlap_lat_occ","Right"
"1250",2.2087,1.66,2.043,5,"Overlap_lat_occ","Right"
"1251",-1.2786,-0.42681,-0.34141,5,"Overlap_lat_occ","Right"
"1252",0.88324,1.046,0.89237,5,"Overlap_lat_occ","Right"
"1253",-1.3225,2.3935,2.7041,5,"Overlap_lat_occ","Right"
"1254",0.58975,1.6709,2.1116,5,"Overlap_lat_occ","Right"
"1255",0.92472,0.94724,0.84122,5,"Overlap_lat_occ","Right"
"1256",0.56163,2.0546,2.5479,5,"Overlap_lat_occ","Right"
"1257",1.7049,2.5063,2.4454,5,"Overlap_lat_occ","Right"
"1258",0.78046,0.66375,0.62037,5,"Overlap_lat_occ","Right"
"1259",0.35705,1.3257,1.1719,5,"Overlap_lat_occ","Right"
"1260",0.37749,1.2882,1.0088,5,"Overlap_lat_occ","Right"
"1261",0.64808,0.25472,1.3919,6,"FFA","Left"
"1262",1.7544,0.091148,2.594,6,"FFA","Left"
"1263",-0.22349,-0.26655,-0.096452,6,"FFA","Left"
"1264",0.72823,0.51109,0.99405,6,"FFA","Left"
"1265",2.2557,0.55546,2.1473,6,"FFA","Left"
"1266",1.6849,-0.11421,1.9308,6,"FFA","Left"
"1267",2.235,-0.51466,2.8483,6,"FFA","Left"
"1268",0.5836,-0.26107,0.97171,6,"FFA","Left"
"1269",-0.39204,-0.67413,-1.085,6,"FFA","Left"
"1270",2.626,1.7185,2.7477,6,"FFA","Left"
"1271",1.1792,-0.12718,1.3091,6,"FFA","Left"
"1272",0.21333,-0.14939,0.40698,6,"FFA","Left"
"1273",1.5643,0.44661,1.2805,6,"FFA","Left"
"1274",1.1826,0.033503,1.1913,6,"FFA","Left"
"1275",0.78036,0.29466,0.89814,6,"FFA","Left"
"1276",2.3476,-0.38491,2.6154,6,"FFA","Left"
"1277",3.3955,-0.5273,3.6001,6,"FFA","Left"
"1278",2.0776,0.59236,1.897,6,"FFA","Left"
"1279",-0.021991,-0.71281,-0.26552,6,"FFA","Left"
"1280",0.88922,0.27961,1.6862,6,"FFA","Left"
"1281",6.0995,2.4969,5.4973,6,"FFA","Left"
"1282",4.6355,1.5969,4.2932,6,"FFA","Left"
"1283",7.9957,2.636,7.2788,6,"FFA","Left"
"1284",0.16718,-0.66935,-0.30628,6,"FFA","Left"
"1285",2.2447,0.65837,2.6181,6,"FFA","Left"
"1286",5.7955,1.763,6.2831,6,"FFA","Left"
"1287",1.2394,-0.0032711,0.97113,6,"FFA","Left"
"1288",0.63963,0.4215,0.45958,6,"FFA","Left"
"1289",1.9418,0.52031,1.7968,6,"FFA","Left"
"1290",1.2007,0.14597,1.1993,6,"FFA","Left"
"1291",0.43978,0.32465,0.087565,6,"FBA","Left"
"1292",0.27608,0.60462,0.46848,6,"FBA","Left"
"1293",0.098956,0.0054179,0.0081202,6,"FBA","Left"
"1294",0.3986,0.83559,0.42426,6,"FBA","Left"
"1295",-0.3783,-0.56038,0.35795,6,"FBA","Left"
"1296",0.64066,0.80178,0.69198,6,"FBA","Left"
"1297",0.11608,0.34294,0.83039,6,"FBA","Left"
"1298",-0.52072,-0.7896,-0.6136,6,"FBA","Left"
"1299",-0.62794,0.20274,0.020237,6,"FBA","Left"
"1300",0.56128,0.41897,0.73797,6,"FBA","Left"
"1301",0.43263,0.22543,0.33781,6,"FBA","Left"
"1302",0.86909,0.74111,0.4333,6,"FBA","Left"
"1303",0.013635,0.72284,0.63764,6,"FBA","Left"
"1304",0.86915,0.34382,0.85927,6,"FBA","Left"
"1305",0.21443,0.96107,1.0593,6,"FBA","Left"
"1306",-0.4786,0.2119,0.28863,6,"FBA","Left"
"1307",0.63405,1.3694,0.70111,6,"FBA","Left"
"1308",0.67412,1.2661,1.3404,6,"FBA","Left"
"1309",-0.27167,0.01365,0.54823,6,"FBA","Left"
"1310",0.55306,1.2518,0.55442,6,"FBA","Left"
"1311",1.6036,2.7165,2.6969,6,"FBA","Left"
"1312",1.0066,2.1846,3.0369,6,"FBA","Left"
"1313",-0.43627,0.39919,0.3722,6,"FBA","Left"
"1314",0.21817,-0.0099399,0.16762,6,"FBA","Left"
"1315",1.8015,4.73,4.8034,6,"FBA","Left"
"1316",0.4981,1.6697,1.6631,6,"FBA","Left"
"1317",0.27939,0.55866,1.133,6,"FBA","Left"
"1318",0.28434,0.32295,0.12757,6,"FBA","Left"
"1319",1.1082,1.0166,1.2799,6,"FBA","Left"
"1320",0.71315,-0.37104,0.5488,6,"FBA","Left"
"1321",6.759,5.4729,8.7016,6,"Overlap_ventral","Left"
"1322",4.3071,3.8559,6.1309,6,"Overlap_ventral","Left"
"1323",0.86299,0.21934,1.4486,6,"Overlap_ventral","Left"
"1324",3.8642,2.1239,4.3892,6,"Overlap_ventral","Left"
"1325",2.0318,1.256,2.5019,6,"Overlap_ventral","Left"
"1326",3.9512,1.2003,3.8279,6,"Overlap_ventral","Left"
"1327",2.6304,0.76499,3.3388,6,"Overlap_ventral","Left"
"1328",1.016,1.0354,1.6186,6,"Overlap_ventral","Left"
"1329",1.3172,1.0431,1.1355,6,"Overlap_ventral","Left"
"1330",1.6877,0.81843,1.4516,6,"Overlap_ventral","Left"
"1331",2.1339,0.96168,1.9784,6,"Overlap_ventral","Left"
"1332",0.37354,0.46907,0.67628,6,"Overlap_ventral","Left"
"1333",4.0555,1.4323,4.389,6,"Overlap_ventral","Left"
"1334",7.449,1.4736,7.2922,6,"Overlap_ventral","Left"
"1335",1.6693,-0.076079,1.9884,6,"Overlap_ventral","Left"
"1336",8.164,-0.64039,8.3987,6,"Overlap_ventral","Left"
"1337",2.1084,-1.0457,2.8918,6,"Overlap_ventral","Left"
"1338",2.9213,1.3628,3.3823,6,"Overlap_ventral","Left"
"1339",1.3239,0.30705,1.6699,6,"Overlap_ventral","Left"
"1340",2.7673,2.5143,3.3479,6,"Overlap_ventral","Left"
"1341",1.6028,0.91045,1.2489,6,"Overlap_ventral","Left"
"1342",3.0704,2.427,3.9722,6,"Overlap_ventral","Left"
"1343",0.21801,0.13824,0.56428,6,"Overlap_ventral","Left"
"1344",1.0608,0.8976,2.0436,6,"Overlap_ventral","Left"
"1345",3.1777,0.67016,2.9064,6,"Overlap_ventral","Left"
"1346",1.2943,0.63993,1.5983,6,"Overlap_ventral","Left"
"1347",5.5252,0.047702,5.9657,6,"Overlap_ventral","Left"
"1348",3.079,-0.16408,3.8186,6,"Overlap_ventral","Left"
"1349",3.27,1.6571,4.1247,6,"Overlap_ventral","Left"
"1350",2.9455,2.0127,4.2139,6,"Overlap_ventral","Left"
"1351",5.8544,2.8794,7.9702,6,"FFA","Right"
"1352",1.9164,1.6786,2.5327,6,"FFA","Right"
"1353",3.3586,1.9523,3.3783,6,"FFA","Right"
"1354",3.8152,0.76456,4.4107,6,"FFA","Right"
"1355",1.2499,0.66313,1.666,6,"FFA","Right"
"1356",3.59,2.1265,3.6671,6,"FFA","Right"
"1357",1.429,-0.62183,1.4068,6,"FFA","Right"
"1358",0.59509,-0.74309,1.1174,6,"FFA","Right"
"1359",1.7187,0.51141,0.96363,6,"FFA","Right"
"1360",1.6355,0.18966,1.1904,6,"FFA","Right"
"1361",0.38978,0.41558,0.28892,6,"FFA","Right"
"1362",0.95273,-0.18494,0.56199,6,"FFA","Right"
"1363",-0.030962,0.097291,0.36676,6,"FFA","Right"
"1364",2.8154,0.54418,3.127,6,"FFA","Right"
"1365",6.8127,2.1226,7.3658,6,"FFA","Right"
"1366",2.7029,0.62239,2.4197,6,"FFA","Right"
"1367",5.1978,2.5331,5.7759,6,"FFA","Right"
"1368",3.2147,1.1253,3.6868,6,"FFA","Right"
"1369",2.9108,1.6268,3.6064,6,"FFA","Right"
"1370",1.4089,0.35665,1.9727,6,"FFA","Right"
"1371",0.91607,0.027313,1.1724,6,"FFA","Right"
"1372",0.19792,-0.19866,-0.24976,6,"FFA","Right"
"1373",-0.076856,0.40067,-0.14081,6,"FFA","Right"
"1374",0.29286,0.53167,0.56119,6,"FFA","Right"
"1375",0.79546,1.0271,0.76674,6,"FFA","Right"
"1376",3.0297,1.4985,3.4517,6,"FFA","Right"
"1377",0.61935,0.81903,1.702,6,"FFA","Right"
"1378",0.92514,0.18041,0.92456,6,"FFA","Right"
"1379",1.8138,-0.081581,1.129,6,"FFA","Right"
"1380",2.294,1.7852,2.0895,6,"FFA","Right"
"1381",5.5392,7.076,6.6805,6,"EBA","Left"
"1382",-0.41197,-0.65347,-0.042565,6,"EBA","Left"
"1383",0.67389,0.99808,1.0561,6,"EBA","Left"
"1384",-0.40467,0.36609,0.45325,6,"EBA","Left"
"1385",0.32767,0.53569,0.3358,6,"EBA","Left"
"1386",2.0877,3.5154,3.1486,6,"EBA","Left"
"1387",1.4269,2.3899,2.3952,6,"EBA","Left"
"1388",1.5459,1.7732,1.3863,6,"EBA","Left"
"1389",1.1827,1.4407,1.5086,6,"EBA","Left"
"1390",-0.019895,-0.062538,0.1109,6,"EBA","Left"
"1391",0.30163,-0.12932,-0.29069,6,"EBA","Left"
"1392",0.48916,-0.40402,0.080953,6,"EBA","Left"
"1393",-0.36713,-0.15846,0.22138,6,"EBA","Left"
"1394",0.54311,1.4899,2.5134,6,"EBA","Left"
"1395",0.83304,1.311,4.2865,6,"EBA","Left"
"1396",0.43932,0.6695,1.3507,6,"EBA","Left"
"1397",0.11611,0.26699,1.0047,6,"EBA","Left"
"1398",0.22067,0.45587,0.3968,6,"EBA","Left"
"1399",0.3559,0.77453,1.1341,6,"EBA","Left"
"1400",0.39726,0.5729,0.91324,6,"EBA","Left"
"1401",0.75245,0.63035,0.8165,6,"EBA","Left"
"1402",0.65355,0.93024,1.9714,6,"EBA","Left"
"1403",0.47154,1.3857,1.9895,6,"EBA","Left"
"1404",0.40451,1.4621,1.9512,6,"EBA","Left"
"1405",-0.50711,0.28485,0.98839,6,"EBA","Left"
